date,Cisco
2014-03-19,74.69
2014-03-20,73.92
2014-03-21,63.14
2014-03-22,29.26
2014-03-23,30.03
2014-03-24,70.84
2014-03-25,73.15
2014-03-26,73.15
2014-03-27,75.46000000000001
2014-03-28,69.3
2014-03-29,28.490000000000002
2014-03-30,27.72
2014-03-31,67.76
2014-04-01,74.26
2014-04-02,73.47
2014-04-03,75.84
2014-04-04,67.94
2014-04-05,33.18
2014-04-06,28.44
2014-04-07,67.94
2014-04-08,74.26
2014-04-09,75.84
2014-04-10,78.21000000000001
2014-04-11,79.0
2014-04-12,31.6
2014-04-13,27.650000000000002
2014-04-14,67.94
2014-04-15,73.47
2014-04-16,75.05
2014-04-17,75.84
2014-04-18,64.78
2014-04-19,33.18
2014-04-20,26.86
2014-04-21,69.52000000000001
2014-04-22,77.42
2014-04-23,77.42
2014-04-24,70.31
2014-04-25,67.15
2014-04-26,33.97
2014-04-27,26.07
2014-04-28,67.94
2014-04-29,73.47
2014-04-30,74.26
2014-05-01,66.99
2014-05-02,61.6
2014-05-03,31.57
2014-05-04,26.18
2014-05-05,65.45
2014-05-06,66.22
2014-05-07,71.61
2014-05-08,68.53
2014-05-09,61.6
2014-05-10,30.8
2014-05-11,24.64
2014-05-12,60.83
2014-05-13,67.76
2014-05-14,70.84
2014-05-15,70.07000000000001
2014-05-16,63.910000000000004
2014-05-17,29.26
2014-05-18,27.72
2014-05-19,66.99
2014-05-20,75.46000000000001
2014-05-21,77.0
2014-05-22,71.61
2014-05-23,57.75
2014-05-24,25.41
2014-05-25,24.64
2014-05-26,24.64
2014-05-27,62.370000000000005
2014-05-28,67.76
2014-05-29,66.22
2014-05-30,63.14
2014-05-31,27.72
2014-06-01,23.56
2014-06-02,65.36
2014-06-03,70.68
2014-06-04,73.72
2014-06-05,69.16
2014-06-06,64.6
2014-06-07,29.64
2014-06-08,26.6
2014-06-09,64.6
2014-06-10,74.48
2014-06-11,73.72
2014-06-12,69.92
2014-06-13,63.08
2014-06-14,27.36
2014-06-15,26.6
2014-06-16,62.32
2014-06-17,72.2
2014-06-18,72.96000000000001
2014-06-19,76.0
2014-06-20,61.56
2014-06-21,30.4
2014-06-22,27.36
2014-06-23,61.56
2014-06-24,70.68
2014-06-25,72.2
2014-06-26,69.16
2014-06-27,65.36
2014-06-28,25.84
2014-06-29,26.6
2014-06-30,64.6
2014-07-01,64.78
2014-07-02,68.73
2014-07-03,61.620000000000005
2014-07-04,29.23
2014-07-05,22.91
2014-07-06,24.490000000000002
2014-07-07,65.57000000000001
2014-07-08,76.63000000000001
2014-07-09,76.63000000000001
2014-07-10,74.26
2014-07-11,64.78
2014-07-12,26.07
2014-07-13,25.28
2014-07-14,70.31
2014-07-15,76.63000000000001
2014-07-16,74.26
2014-07-17,75.05
2014-07-18,66.36
2014-07-19,29.23
2014-07-20,26.07
2014-07-21,68.73
2014-07-22,75.84
2014-07-23,77.42
2014-07-24,79.0
2014-07-25,65.57000000000001
2014-07-26,27.650000000000002
2014-07-27,30.020000000000003
2014-07-28,67.15
2014-07-29,73.47
2014-07-30,70.31
2014-07-31,77.42
2014-08-01,60.83
2014-08-02,23.87
2014-08-03,22.330000000000002
2014-08-04,55.44
2014-08-05,63.910000000000004
2014-08-06,70.84
2014-08-07,58.52
2014-08-08,62.370000000000005
2014-08-09,26.18
2014-08-10,26.18
2014-08-11,61.6
2014-08-12,67.76
2014-08-13,69.3
2014-08-14,77.0
2014-08-15,62.370000000000005
2014-08-16,26.18
2014-08-17,23.87
2014-08-18,66.22
2014-08-19,70.07000000000001
2014-08-20,67.76
2014-08-21,64.68
2014-08-22,64.68
2014-08-23,27.72
2014-08-24,24.64
2014-08-25,60.83
2014-08-26,66.99
2014-08-27,65.45
2014-08-28,60.83
2014-08-29,59.29
2014-08-30,24.64
2014-08-31,20.79
2014-09-01,25.41
2014-09-02,66.99
2014-09-03,77.0
2014-09-04,73.92
2014-09-05,68.53
2014-09-06,28.490000000000002
2014-09-07,29.26
2014-09-08,62.370000000000005
2014-09-09,71.61
2014-09-10,72.38
2014-09-11,75.46000000000001
2014-09-12,60.83
2014-09-13,29.26
2014-09-14,26.95
2014-09-15,69.3
2014-09-16,72.38
2014-09-17,75.46000000000001
2014-09-18,73.15
2014-09-19,60.83
2014-09-20,27.72
2014-09-21,26.95
2014-09-22,67.76
2014-09-23,71.61
2014-09-24,76.23
2014-09-25,77.0
2014-09-26,71.61
2014-09-27,26.95
2014-09-28,26.18
2014-09-29,69.3
2014-09-30,71.61
2014-10-01,75.05
2014-10-02,72.68
2014-10-03,64.78
2014-10-04,28.44
2014-10-05,26.86
2014-10-06,68.73
2014-10-07,71.10000000000001
2014-10-08,79.0
2014-10-09,73.47
2014-10-10,63.99
2014-10-11,30.810000000000002
2014-10-12,25.28
2014-10-13,61.620000000000005
2014-10-14,65.57000000000001
2014-10-15,73.47
2014-10-16,67.15
2014-10-17,63.99
2014-10-18,29.23
2014-10-19,24.490000000000002
2014-10-20,66.36
2014-10-21,77.42
2014-10-22,75.05
2014-10-23,70.31
2014-10-24,61.620000000000005
2014-10-25,29.23
2014-10-26,29.23
2014-10-27,64.78
2014-10-28,75.05
2014-10-29,69.52000000000001
2014-10-30,67.94
2014-10-31,63.2
2014-11-01,24.48
2014-11-02,21.080000000000002
2014-11-03,57.120000000000005
2014-11-04,65.28
2014-11-05,63.24
2014-11-06,59.84
2014-11-07,61.2
2014-11-08,29.92
2014-11-09,22.44
2014-11-10,57.120000000000005
2014-11-11,56.440000000000005
2014-11-12,62.56
2014-11-13,65.96000000000001
2014-11-14,60.52
2014-11-15,26.520000000000003
2014-11-16,26.520000000000003
2014-11-17,57.800000000000004
2014-11-18,61.2
2014-11-19,65.96000000000001
2014-11-20,68.0
2014-11-21,59.84
2014-11-22,25.840000000000003
2014-11-23,23.12
2014-11-24,55.760000000000005
2014-11-25,62.56
2014-11-26,50.32
2014-11-27,26.520000000000003
2014-11-28,26.520000000000003
2014-11-29,23.12
2014-11-30,20.400000000000002
2014-12-01,54.120000000000005
2014-12-02,58.080000000000005
2014-12-03,60.06
2014-12-04,62.040000000000006
2014-12-05,58.74
2014-12-06,27.720000000000002
2014-12-07,23.1
2014-12-08,56.760000000000005
2014-12-09,61.38
2014-12-10,62.7
2014-12-11,56.1
2014-12-12,52.800000000000004
2014-12-13,23.76
2014-12-14,21.12
2014-12-15,48.84
2014-12-16,66.0
2014-12-17,65.34
2014-12-18,63.36
2014-12-19,56.760000000000005
2014-12-20,27.720000000000002
2014-12-21,23.1
2014-12-22,48.84
2014-12-23,58.74
2014-12-24,37.620000000000005
2014-12-25,21.12
2014-12-26,26.400000000000002
2014-12-27,19.14
2014-12-28,19.8
2014-12-29,42.9
2014-12-30,47.52
2014-12-31,35.64
2015-01-01,19.5
2015-01-02,38.25
2015-01-03,19.5
2015-01-04,21.75
2015-01-05,55.5
2015-01-06,65.25
2015-01-07,66.75
2015-01-08,60.75
2015-01-09,57.75
2015-01-10,27.0
2015-01-11,22.5
2015-01-12,60.75
2015-01-13,63.75
2015-01-14,64.5
2015-01-15,63.0
2015-01-16,59.25
2015-01-17,27.0
2015-01-18,24.0
2015-01-19,46.5
2015-01-20,75.0
2015-01-21,63.75
2015-01-22,65.25
2015-01-23,60.75
2015-01-24,28.5
2015-01-25,24.0
2015-01-26,55.5
2015-01-27,66.0
2015-01-28,72.75
2015-01-29,67.5
2015-01-30,64.5
2015-01-31,27.0
2015-02-01,23.400000000000002
2015-02-02,59.28
2015-02-03,71.76
2015-02-04,74.88
2015-02-05,69.42
2015-02-06,63.18
2015-02-07,31.98
2015-02-08,25.740000000000002
2015-02-09,67.08
2015-02-10,77.22
2015-02-11,70.98
2015-02-12,77.22
2015-02-13,72.54
2015-02-14,29.64
2015-02-15,24.18
2015-02-16,58.5
2015-02-17,69.42
2015-02-18,78.0
2015-02-19,69.42
2015-02-20,65.52
2015-02-21,35.88
2015-02-22,31.200000000000003
2015-02-23,67.86
2015-02-24,74.10000000000001
2015-02-25,69.42
2015-02-26,69.42
2015-02-27,59.28
2015-02-28,31.98
2015-03-01,24.96
2015-03-02,67.08
2015-03-03,68.64
2015-03-04,68.64
2015-03-05,68.64
2015-03-06,61.620000000000005
2015-03-07,28.86
2015-03-08,21.84
2015-03-09,67.08
2015-03-10,67.86
2015-03-11,64.74000000000001
2015-03-12,67.08
2015-03-13,60.84
2015-03-14,26.52
2015-03-15,25.740000000000002
2015-03-16,64.74000000000001
2015-03-17,72.54
2015-03-18,71.76
2015-03-19,69.42
2015-03-20,62.400000000000006
2015-03-21,32.76
2015-03-22,28.86
2015-03-23,63.18
2015-03-24,72.54
2015-03-25,62.400000000000006
2015-03-26,78.0
2015-03-27,68.64
2015-03-28,26.52
2015-03-29,25.740000000000002
2015-03-30,63.96
2015-03-31,70.2
2015-04-01,77.0
2015-04-02,71.61
2015-04-03,57.75
2015-04-04,28.490000000000002
2015-04-05,24.64
2015-04-06,69.3
2015-04-07,70.07000000000001
2015-04-08,69.3
2015-04-09,73.92
2015-04-10,67.76
2015-04-11,27.72
2015-04-12,24.64
2015-04-13,66.22
2015-04-14,68.53
2015-04-15,74.69
2015-04-16,70.84
2015-04-17,63.14
2015-04-18,32.34
2015-04-19,26.95
2015-04-20,67.76
2015-04-21,71.61
2015-04-22,77.0
2015-04-23,75.46000000000001
2015-04-24,66.99
2015-04-25,28.490000000000002
2015-04-26,24.64
2015-04-27,68.53
2015-04-28,66.99
2015-04-29,75.46000000000001
2015-04-30,73.15
2015-05-01,47.25
2015-05-02,16.5
2015-05-03,15.75
2015-05-04,55.5
2015-05-05,56.25
2015-05-06,54.0
2015-05-07,62.25
2015-05-08,57.75
2015-05-09,25.5
2015-05-10,39.75
2015-05-11,60.0
2015-05-12,57.0
2015-05-13,58.5
2015-05-14,58.5
2015-05-15,57.0
2015-05-16,20.25
2015-05-17,19.5
2015-05-18,54.0
2015-05-19,57.0
2015-05-20,75.0
2015-05-21,62.25
2015-05-22,53.25
2015-05-23,28.5
2015-05-24,17.25
2015-05-25,24.75
2015-05-26,49.5
2015-05-27,59.25
2015-05-28,54.75
2015-05-29,52.5
2015-05-30,23.25
2015-05-31,21.75
2015-06-01,69.52000000000001
2015-06-02,77.42
2015-06-03,70.31
2015-06-04,76.63000000000001
2015-06-05,69.52000000000001
2015-06-06,28.44
2015-06-07,29.23
2015-06-08,73.47
2015-06-09,75.05
2015-06-10,78.21000000000001
2015-06-11,78.21000000000001
2015-06-12,64.78
2015-06-13,30.810000000000002
2015-06-14,27.650000000000002
2015-06-15,71.89
2015-06-16,71.89
2015-06-17,76.63000000000001
2015-06-18,72.68
2015-06-19,68.73
2015-06-20,29.23
2015-06-21,22.12
2015-06-22,64.78
2015-06-23,71.10000000000001
2015-06-24,79.0
2015-06-25,73.47
2015-06-26,69.52000000000001
2015-06-27,30.810000000000002
2015-06-28,24.490000000000002
2015-06-29,68.73
2015-06-30,76.63000000000001
2015-07-01,73.15
2015-07-02,60.83
2015-07-03,30.03
2015-07-04,20.79
2015-07-05,20.02
2015-07-06,64.68
2015-07-07,70.07000000000001
2015-07-08,70.07000000000001
2015-07-09,69.3
2015-07-10,63.910000000000004
2015-07-11,26.18
2015-07-12,22.330000000000002
2015-07-13,67.76
2015-07-14,72.38
2015-07-15,70.84
2015-07-16,69.3
2015-07-17,66.22
2015-07-18,23.87
2015-07-19,23.87
2015-07-20,67.76
2015-07-21,75.46000000000001
2015-07-22,74.69
2015-07-23,71.61
2015-07-24,66.22
2015-07-25,26.95
2015-07-26,23.1
2015-07-27,70.07000000000001
2015-07-28,75.46000000000001
2015-07-29,73.92
2015-07-30,77.0
2015-07-31,63.14
2015-08-01,26.95
2015-08-02,21.560000000000002
2015-08-03,65.45
2015-08-04,73.15
2015-08-05,77.0
2015-08-06,70.84
2015-08-07,60.06
2015-08-08,29.26
2015-08-09,26.95
2015-08-10,71.61
2015-08-11,72.38
2015-08-12,75.46000000000001
2015-08-13,75.46000000000001
2015-08-14,66.99
2015-08-15,32.34
2015-08-16,25.41
2015-08-17,67.76
2015-08-18,75.46000000000001
2015-08-19,70.84
2015-08-20,72.38
2015-08-21,63.910000000000004
2015-08-22,28.490000000000002
2015-08-23,22.330000000000002
2015-08-24,66.22
2015-08-25,73.92
2015-08-26,72.38
2015-08-27,72.38
2015-08-28,64.68
2015-08-29,28.490000000000002
2015-08-30,23.1
2015-08-31,68.53
2015-09-01,73.72
2015-09-02,75.24
2015-09-03,72.2
2015-09-04,60.04
2015-09-05,28.12
2015-09-06,22.8
2015-09-07,28.12
2015-09-08,67.64
2015-09-09,69.16
2015-09-10,71.44
2015-09-11,69.16
2015-09-12,30.4
2015-09-13,25.84
2015-09-14,68.4
2015-09-15,76.0
2015-09-16,67.64
2015-09-17,69.92
2015-09-18,65.36
2015-09-19,29.64
2015-09-20,25.080000000000002
2015-09-21,63.84
2015-09-22,72.96000000000001
2015-09-23,75.24
2015-09-24,74.48
2015-09-25,61.56
2015-09-26,25.84
2015-09-27,23.56
2015-09-28,64.6
2015-09-29,69.92
2015-09-30,70.68
2015-10-01,64.68
2015-10-02,56.21
2015-10-03,24.64
2015-10-04,23.87
2015-10-05,63.910000000000004
2015-10-06,73.15
2015-10-07,68.53
2015-10-08,74.69
2015-10-09,61.6
2015-10-10,26.95
2015-10-11,30.8
2015-10-12,60.06
2015-10-13,75.46000000000001
2015-10-14,77.0
2015-10-15,70.07000000000001
2015-10-16,63.910000000000004
2015-10-17,28.490000000000002
2015-10-18,25.41
2015-10-19,64.68
2015-10-20,66.22
2015-10-21,70.07000000000001
2015-10-22,67.76
2015-10-23,63.910000000000004
2015-10-24,26.95
2015-10-25,23.1
2015-10-26,60.83
2015-10-27,67.76
2015-10-28,69.3
2015-10-29,63.14
2015-10-30,63.14
2015-10-31,24.64
2015-11-01,23.450000000000003
2015-11-02,56.95
2015-11-03,64.32000000000001
2015-11-04,66.33
2015-11-05,67.0
2015-11-06,57.620000000000005
2015-11-07,25.46
2015-11-08,21.44
2015-11-09,55.61000000000001
2015-11-10,66.33
2015-11-11,58.290000000000006
2015-11-12,62.31
2015-11-13,55.61000000000001
2015-11-14,24.12
2015-11-15,20.77
2015-11-16,55.61000000000001
2015-11-17,63.650000000000006
2015-11-18,67.0
2015-11-19,59.63
2015-11-20,54.940000000000005
2015-11-21,26.130000000000003
2015-11-22,19.43
2015-11-23,54.940000000000005
2015-11-24,58.290000000000006
2015-11-25,46.230000000000004
2015-11-26,21.44
2015-11-27,24.12
2015-11-28,19.43
2015-11-29,20.1
2015-11-30,48.910000000000004
2015-12-01,55.68
2015-12-02,59.52
2015-12-03,62.72
2015-12-04,54.4
2015-12-05,24.32
2015-12-06,20.48
2015-12-07,51.84
2015-12-08,60.160000000000004
2015-12-09,60.160000000000004
2015-12-10,61.44
2015-12-11,58.24
2015-12-12,25.6
2015-12-13,19.84
2015-12-14,53.76
2015-12-15,59.52
2015-12-16,64.0
2015-12-17,58.88
2015-12-18,48.0
2015-12-19,20.48
2015-12-20,21.12
2015-12-21,56.32
2015-12-22,50.56
2015-12-23,52.480000000000004
2015-12-24,30.080000000000002
2015-12-25,19.84
2015-12-26,17.92
2015-12-27,17.28
2015-12-28,41.6
2015-12-29,49.92
2015-12-30,41.6
2015-12-31,35.2
2016-01-01,16.74
2016-01-02,16.74
2016-01-03,17.98
2016-01-04,45.26
2016-01-05,62.0
2016-01-06,57.66
2016-01-07,54.56
2016-01-08,53.94
2016-01-09,22.32
2016-01-10,19.22
2016-01-11,50.839999999999996
2016-01-12,60.14
2016-01-13,58.28
2016-01-14,50.839999999999996
2016-01-15,48.98
2016-01-16,23.56
2016-01-17,21.08
2016-01-18,42.78
2016-01-19,55.8
2016-01-20,55.8
2016-01-21,58.28
2016-01-22,47.74
2016-01-23,24.8
2016-01-24,21.7
2016-01-25,48.98
2016-01-26,58.9
2016-01-27,58.9
2016-01-28,58.28
2016-01-29,53.32
2016-01-30,24.18
2016-01-31,19.84
2016-02-01,52.44
2016-02-02,61.41
2016-02-03,60.029999999999994
2016-02-04,64.17
2016-02-05,54.51
2016-02-06,28.29
2016-02-07,22.77
2016-02-08,53.81999999999999
2016-02-09,63.48
2016-02-10,63.48
2016-02-11,69.0
2016-02-12,57.959999999999994
2016-02-13,24.839999999999996
2016-02-14,23.459999999999997
2016-02-15,42.089999999999996
2016-02-16,57.959999999999994
2016-02-17,61.41
2016-02-18,61.41
2016-02-19,55.199999999999996
2016-02-20,26.22
2016-02-21,25.529999999999998
2016-02-22,54.51
2016-02-23,60.029999999999994
2016-02-24,60.029999999999994
2016-02-25,57.269999999999996
2016-02-26,53.81999999999999
2016-02-27,24.839999999999996
2016-02-28,20.009999999999998
2016-02-29,51.74999999999999
2016-03-01,61.88
2016-03-02,61.88
2016-03-03,65.28
2016-03-04,53.040000000000006
2016-03-05,25.16
2016-03-06,23.8
2016-03-07,57.800000000000004
2016-03-08,68.0
2016-03-09,62.56
2016-03-10,61.2
2016-03-11,50.32
2016-03-12,22.44
2016-03-13,24.48
2016-03-14,55.080000000000005
2016-03-15,62.56
2016-03-16,63.92
2016-03-17,58.480000000000004
2016-03-18,51.00000000000001
2016-03-19,25.16
2016-03-20,19.720000000000002
2016-03-21,57.800000000000004
2016-03-22,61.88
2016-03-23,61.2
2016-03-24,57.120000000000005
2016-03-25,46.92
2016-03-26,24.48
2016-03-27,18.360000000000003
2016-03-28,55.080000000000005
2016-03-29,61.2
2016-03-30,62.56
2016-03-31,60.52
2016-04-01,56.760000000000005
2016-04-02,22.44
2016-04-03,27.060000000000002
2016-04-04,60.720000000000006
2016-04-05,60.720000000000006
2016-04-06,60.720000000000006
2016-04-07,63.36
2016-04-08,55.440000000000005
2016-04-09,25.080000000000002
2016-04-10,25.740000000000002
2016-04-11,60.720000000000006
2016-04-12,60.06
2016-04-13,62.040000000000006
2016-04-14,61.38
2016-04-15,53.46
2016-04-16,22.44
2016-04-17,25.740000000000002
2016-04-18,57.42
2016-04-19,63.36
2016-04-20,65.34
2016-04-21,57.42
2016-04-22,54.120000000000005
2016-04-23,21.12
2016-04-24,22.44
2016-04-25,56.1
2016-04-26,66.0
2016-04-27,64.02
2016-04-28,57.42
2016-04-29,52.800000000000004
2016-04-30,21.12
2016-05-01,19.84
2016-05-02,48.0
2016-05-03,51.2
2016-05-04,56.32
2016-05-05,55.68
2016-05-06,49.92
2016-05-07,19.2
2016-05-08,19.2
2016-05-09,51.84
2016-05-10,53.120000000000005
2016-05-11,64.0
2016-05-12,60.800000000000004
2016-05-13,48.0
2016-05-14,21.12
2016-05-15,21.12
2016-05-16,51.84
2016-05-17,56.32
2016-05-18,59.52
2016-05-19,59.52
2016-05-20,50.56
2016-05-21,21.12
2016-05-22,19.84
2016-05-23,51.84
2016-05-24,55.04
2016-05-25,56.96
2016-05-26,55.04
2016-05-27,42.88
2016-05-28,17.28
2016-05-29,17.28
2016-05-30,21.12
2016-05-31,48.0
2016-06-01,59.160000000000004
2016-06-02,55.080000000000005
2016-06-03,68.0
2016-06-04,23.8
2016-06-05,23.12
2016-06-06,59.84
2016-06-07,61.88
2016-06-08,63.24
2016-06-09,58.480000000000004
2016-06-10,48.28
2016-06-11,20.400000000000002
2016-06-12,20.400000000000002
2016-06-13,53.720000000000006
2016-06-14,59.160000000000004
2016-06-15,59.160000000000004
2016-06-16,57.120000000000005
2016-06-17,48.28
2016-06-18,25.16
2016-06-19,22.44
2016-06-20,57.120000000000005
2016-06-21,57.120000000000005
2016-06-22,63.92
2016-06-23,54.400000000000006
2016-06-24,52.36000000000001
2016-06-25,22.44
2016-06-26,19.720000000000002
2016-06-27,59.160000000000004
2016-06-28,57.120000000000005
2016-06-29,63.24
2016-06-30,52.36000000000001
2016-07-01,41.4
2016-07-02,15.6
2016-07-03,13.2
2016-07-04,18.0
2016-07-05,49.199999999999996
2016-07-06,48.6
2016-07-07,50.4
2016-07-08,43.199999999999996
2016-07-09,16.8
2016-07-10,20.4
2016-07-11,54.6
2016-07-12,57.0
2016-07-13,60.0
2016-07-14,55.8
2016-07-15,40.8
2016-07-16,21.599999999999998
2016-07-17,18.0
2016-07-18,46.199999999999996
2016-07-19,51.6
2016-07-20,54.0
2016-07-21,51.6
2016-07-22,46.199999999999996
2016-07-23,18.599999999999998
2016-07-24,18.599999999999998
2016-07-25,46.8
2016-07-26,52.199999999999996
2016-07-27,51.6
2016-07-28,52.8
2016-07-29,42.6
2016-07-30,19.2
2016-07-31,17.4
2016-08-01,33.32
2016-08-02,38.080000000000005
2016-08-03,40.120000000000005
2016-08-04,42.84
2016-08-05,38.080000000000005
2016-08-06,14.280000000000001
2016-08-07,14.280000000000001
2016-08-08,34.68
2016-08-09,40.800000000000004
2016-08-10,36.04
2016-08-11,36.720000000000006
2016-08-12,32.64
2016-08-13,14.280000000000001
2016-08-14,17.0
2016-08-15,40.120000000000005
2016-08-16,40.120000000000005
2016-08-17,68.0
2016-08-18,53.720000000000006
2016-08-19,41.480000000000004
2016-08-20,15.64
2016-08-21,16.32
2016-08-22,36.04
2016-08-23,38.760000000000005
2016-08-24,43.52
2016-08-25,39.440000000000005
2016-08-26,34.68
2016-08-27,14.280000000000001
2016-08-28,13.600000000000001
2016-08-29,36.04
2016-08-30,39.440000000000005
2016-08-31,36.720000000000006
2016-09-01,54.0
2016-09-02,52.199999999999996
2016-09-03,22.2
2016-09-04,19.8
2016-09-05,22.2
2016-09-06,55.199999999999996
2016-09-07,58.8
2016-09-08,57.599999999999994
2016-09-09,54.0
2016-09-10,21.0
2016-09-11,17.4
2016-09-12,51.0
2016-09-13,60.0
2016-09-14,58.199999999999996
2016-09-15,55.199999999999996
2016-09-16,54.0
2016-09-17,23.4
2016-09-18,26.4
2016-09-19,54.6
2016-09-20,60.0
2016-09-21,57.599999999999994
2016-09-22,56.4
2016-09-23,51.6
2016-09-24,22.8
2016-09-25,21.0
2016-09-26,54.6
2016-09-27,53.4
2016-09-28,56.4
2016-09-29,55.8
2016-09-30,45.6
2016-10-01,18.599999999999998
2016-10-02,21.599999999999998
2016-10-03,44.4
2016-10-04,53.4
2016-10-05,53.4
2016-10-06,52.199999999999996
2016-10-07,46.8
2016-10-08,24.599999999999998
2016-10-09,20.4
2016-10-10,42.0
2016-10-11,53.4
2016-10-12,55.199999999999996
2016-10-13,54.0
2016-10-14,45.0
2016-10-15,19.8
2016-10-16,19.2
2016-10-17,49.199999999999996
2016-10-18,56.4
2016-10-19,54.6
2016-10-20,47.4
2016-10-21,48.0
2016-10-22,22.2
2016-10-23,23.4
2016-10-24,49.8
2016-10-25,55.8
2016-10-26,60.0
2016-10-27,53.4
2016-10-28,49.8
2016-10-29,21.0
2016-10-30,20.4
2016-10-31,44.4
2016-11-01,54.15
2016-11-02,50.16
2016-11-03,48.449999999999996
2016-11-04,47.309999999999995
2016-11-05,18.24
2016-11-06,18.81
2016-11-07,47.309999999999995
2016-11-08,48.449999999999996
2016-11-09,34.199999999999996
2016-11-10,49.589999999999996
2016-11-11,37.05
2016-11-12,19.95
2016-11-13,18.81
2016-11-14,45.599999999999994
2016-11-15,52.44
2016-11-16,56.99999999999999
2016-11-17,50.73
2016-11-18,42.74999999999999
2016-11-19,20.52
2016-11-20,21.09
2016-11-21,47.309999999999995
2016-11-22,46.739999999999995
2016-11-23,41.61
2016-11-24,18.81
2016-11-25,18.24
2016-11-26,14.819999999999999
2016-11-27,17.669999999999998
2016-11-28,41.61
2016-11-29,49.589999999999996
2016-11-30,49.589999999999996
2016-12-01,50.35
2016-12-02,47.17
2016-12-03,23.32
2016-12-04,19.61
2016-12-05,46.11
2016-12-06,50.35
2016-12-07,52.470000000000006
2016-12-08,53.0
2016-12-09,46.11
2016-12-10,18.55
2016-12-11,21.200000000000003
2016-12-12,43.99
2016-12-13,49.29
2016-12-14,48.760000000000005
2016-12-15,49.29
2016-12-16,41.870000000000005
2016-12-17,18.55
2016-12-18,19.080000000000002
2016-12-19,43.99
2016-12-20,46.64
2016-12-21,48.760000000000005
2016-12-22,41.870000000000005
2016-12-23,30.740000000000002
2016-12-24,14.84
2016-12-25,15.370000000000001
2016-12-26,17.490000000000002
2016-12-27,37.1
2016-12-28,37.63
2016-12-29,31.8
2016-12-30,27.560000000000002
2016-12-31,14.31
2017-01-01,13.64
2017-01-02,13.02
2017-01-03,48.36
2017-01-04,46.5
2017-01-05,47.12
2017-01-06,39.06
2017-01-07,17.98
2017-01-08,16.12
2017-01-09,42.78
2017-01-10,49.6
2017-01-11,48.36
2017-01-12,48.98
2017-01-13,45.26
2017-01-14,19.22
2017-01-15,18.6
2017-01-16,36.58
2017-01-17,58.9
2017-01-18,50.839999999999996
2017-01-19,52.7
2017-01-20,45.26
2017-01-21,21.08
2017-01-22,26.04
2017-01-23,48.36
2017-01-24,52.7
2017-01-25,62.0
2017-01-26,57.04
2017-01-27,47.74
2017-01-28,22.94
2017-01-29,24.18
2017-01-30,47.74
2017-01-31,53.94
2017-02-01,64.0
2017-02-02,59.52
2017-02-03,58.24
2017-02-04,25.6
2017-02-05,25.6
2017-02-06,48.0
2017-02-07,59.52
2017-02-08,61.44
2017-02-09,58.88
2017-02-10,56.32
2017-02-11,23.04
2017-02-12,24.32
2017-02-13,51.84
2017-02-14,55.68
2017-02-15,62.08
2017-02-16,63.36
2017-02-17,55.68
2017-02-18,21.76
2017-02-19,23.04
2017-02-20,46.08
2017-02-21,62.08
2017-02-22,59.52
2017-02-23,58.24
2017-02-24,51.84
2017-02-25,23.04
2017-02-26,21.12
2017-02-27,51.2
2017-02-28,56.32
2017-03-01,59.800000000000004
2017-03-02,57.2
2017-03-03,54.6
2017-03-04,21.45
2017-03-05,24.7
2017-03-06,53.95
2017-03-07,65.0
2017-03-08,63.7
2017-03-09,61.75
2017-03-10,52.65
2017-03-11,24.05
2017-03-12,27.3
2017-03-13,53.95
2017-03-14,53.300000000000004
2017-03-15,57.2
2017-03-16,61.1
2017-03-17,53.300000000000004
2017-03-18,20.8
2017-03-19,20.150000000000002
2017-03-20,60.45
2017-03-21,61.1
2017-03-22,63.050000000000004
2017-03-23,60.45
2017-03-24,52.65
2017-03-25,20.150000000000002
2017-03-26,23.400000000000002
2017-03-27,55.9
2017-03-28,60.45
2017-03-29,60.45
2017-03-30,61.1
2017-03-31,53.300000000000004
2017-04-01,18.88
2017-04-02,24.189999999999998
2017-04-03,51.33
2017-04-04,57.82
2017-04-05,55.459999999999994
2017-04-06,55.459999999999994
2017-04-07,48.97
2017-04-08,23.009999999999998
2017-04-09,22.419999999999998
2017-04-10,50.739999999999995
2017-04-11,59.0
2017-04-12,54.87
2017-04-13,54.279999999999994
2017-04-14,44.25
2017-04-15,18.29
2017-04-16,19.47
2017-04-17,48.97
2017-04-18,54.279999999999994
2017-04-19,52.51
2017-04-20,52.51
2017-04-21,46.61
2017-04-22,20.65
2017-04-23,17.7
2017-04-24,52.51
2017-04-25,55.459999999999994
2017-04-26,57.23
2017-04-27,53.099999999999994
2017-04-28,47.199999999999996
2017-04-29,20.06
2017-04-30,21.24
2017-05-01,51.6
2017-05-02,58.199999999999996
2017-05-03,55.199999999999996
2017-05-04,54.0
2017-05-05,48.6
2017-05-06,24.0
2017-05-07,19.8
2017-05-08,54.6
2017-05-09,55.8
2017-05-10,57.0
2017-05-11,57.599999999999994
2017-05-12,45.6
2017-05-13,19.8
2017-05-14,18.0
2017-05-15,51.0
2017-05-16,52.8
2017-05-17,60.0
2017-05-18,54.6
2017-05-19,47.4
2017-05-20,22.8
2017-05-21,18.0
2017-05-22,50.4
2017-05-23,54.0
2017-05-24,51.6
2017-05-25,52.8
2017-05-26,39.0
2017-05-27,15.6
2017-05-28,15.0
2017-05-29,22.8
2017-05-30,50.4
2017-05-31,51.6
2017-06-01,56.73
