date,Comcast
2014-03-18,81.0
2014-03-19,77.4
2014-03-20,79.2
2014-03-21,81.0
2014-03-22,80.10000000000001
2014-03-23,73.8
2014-03-24,84.60000000000001
2014-03-25,77.4
2014-03-26,78.3
2014-03-27,77.4
2014-03-28,82.8
2014-03-29,82.8
2014-03-30,70.2
2014-03-31,84.60000000000001
2014-04-01,82.56
2014-04-02,85.14
2014-04-03,78.26
2014-04-04,79.98
2014-04-05,79.98
2014-04-06,73.1
2014-04-07,85.14
2014-04-08,79.12
2014-04-09,79.98
2014-04-10,74.82
2014-04-11,77.4
2014-04-12,77.4
2014-04-13,73.96
2014-04-14,79.12
2014-04-15,80.84
2014-04-16,76.53999999999999
2014-04-17,75.67999999999999
2014-04-18,84.28
2014-04-19,73.96
2014-04-20,65.36
2014-04-21,86.0
2014-04-22,79.12
2014-04-23,79.98
2014-04-24,77.4
2014-04-25,75.67999999999999
2014-04-26,77.4
2014-04-27,67.08
2014-04-28,84.28
2014-04-29,81.7
2014-04-30,86.0
2014-05-01,76.56
2014-05-02,78.3
2014-05-03,87.0
2014-05-04,73.95
2014-05-05,76.56
2014-05-06,76.56
2014-05-07,73.95
2014-05-08,71.34
2014-05-09,73.95
2014-05-10,68.73
2014-05-11,64.38
2014-05-12,77.42999999999999
2014-05-13,77.42999999999999
2014-05-14,75.69
2014-05-15,78.3
2014-05-16,75.69
2014-05-17,75.69
2014-05-18,66.12
2014-05-19,75.69
2014-05-20,73.95
2014-05-21,72.21
2014-05-22,80.04
2014-05-23,80.04
2014-05-24,74.82
2014-05-25,60.9
2014-05-26,63.51
2014-05-27,81.78
2014-05-28,82.65
2014-05-29,79.17
2014-05-30,86.13
2014-05-31,84.39
2014-06-01,66.24000000000001
2014-06-02,83.72
2014-06-03,78.2
2014-06-04,84.64
2014-06-05,80.04
2014-06-06,72.68
2014-06-07,74.52000000000001
2014-06-08,69.0
2014-06-09,78.2
2014-06-10,80.96000000000001
2014-06-11,80.96000000000001
2014-06-12,92.0
2014-06-13,90.16000000000001
2014-06-14,80.04
2014-06-15,67.16
2014-06-16,92.0
2014-06-17,81.88000000000001
2014-06-18,78.2
2014-06-19,80.96000000000001
2014-06-20,82.8
2014-06-21,71.76
2014-06-22,71.76
2014-06-23,80.04
2014-06-24,81.88000000000001
2014-06-25,80.04
2014-06-26,86.48
2014-06-27,79.12
2014-06-28,77.28
2014-06-29,69.0
2014-06-30,85.56
2014-07-01,73.0
2014-07-02,64.0
2014-07-03,66.0
2014-07-04,56.0
2014-07-05,54.0
2014-07-06,52.0
2014-07-07,70.0
2014-07-08,69.0
2014-07-09,66.0
2014-07-10,63.0
2014-07-11,66.0
2014-07-12,58.0
2014-07-13,54.0
2014-07-14,67.0
2014-07-15,81.0
2014-07-16,100.0
2014-07-17,77.0
2014-07-18,71.0
2014-07-19,63.0
2014-07-20,55.0
2014-07-21,70.0
2014-07-22,70.0
2014-07-23,67.0
2014-07-24,63.0
2014-07-25,62.0
2014-07-26,60.0
2014-07-27,56.0
2014-07-28,70.0
2014-07-29,67.0
2014-07-30,67.0
2014-07-31,65.0
2014-08-01,92.12
2014-08-02,86.24
2014-08-03,72.52
2014-08-04,90.16
2014-08-05,87.22
2014-08-06,87.22
2014-08-07,91.14
2014-08-08,89.17999999999999
2014-08-09,84.28
2014-08-10,75.46
2014-08-11,94.08
2014-08-12,86.24
2014-08-13,88.2
2014-08-14,95.06
2014-08-15,91.14
2014-08-16,85.26
2014-08-17,76.44
2014-08-18,93.1
2014-08-19,85.26
2014-08-20,84.28
2014-08-21,84.28
2014-08-22,90.16
2014-08-23,87.22
2014-08-24,75.46
2014-08-25,93.1
2014-08-26,86.24
2014-08-27,86.24
2014-08-28,97.02
2014-08-29,96.03999999999999
2014-08-30,98.0
2014-08-31,77.42
2014-09-01,65.8
2014-09-02,78.96
2014-09-03,82.72
2014-09-04,76.14
2014-09-05,77.08
2014-09-06,94.0
2014-09-07,80.83999999999999
2014-09-08,75.19999999999999
2014-09-09,68.61999999999999
2014-09-10,68.61999999999999
2014-09-11,66.74
2014-09-12,68.61999999999999
2014-09-13,84.6
2014-09-14,75.19999999999999
2014-09-15,73.32
2014-09-16,73.32
2014-09-17,62.04
2014-09-18,67.67999999999999
2014-09-19,68.61999999999999
2014-09-20,69.56
2014-09-21,68.61999999999999
2014-09-22,66.74
2014-09-23,67.67999999999999
2014-09-24,65.8
2014-09-25,65.8
2014-09-26,70.5
2014-09-27,70.5
2014-09-28,67.67999999999999
2014-09-29,73.32
2014-09-30,69.56
2014-10-01,80.99000000000001
2014-10-02,81.9
2014-10-03,90.09
2014-10-04,87.36
2014-10-05,85.54
2014-10-06,84.63000000000001
2014-10-07,87.36
2014-10-08,85.54
2014-10-09,80.99000000000001
2014-10-10,80.08
2014-10-11,85.54
2014-10-12,78.26
2014-10-13,83.72
2014-10-14,81.9
2014-10-15,91.0
2014-10-16,81.9
2014-10-17,81.9
2014-10-18,80.99000000000001
2014-10-19,74.62
2014-10-20,80.99000000000001
2014-10-21,77.35000000000001
2014-10-22,73.71000000000001
2014-10-23,74.62
2014-10-24,80.99000000000001
2014-10-25,84.63000000000001
2014-10-26,75.53
2014-10-27,75.53
2014-10-28,78.26
2014-10-29,75.53
2014-10-30,76.44
2014-10-31,78.26
2014-11-01,90.0
2014-11-02,79.2
2014-11-03,88.2
2014-11-04,74.7
2014-11-05,74.7
2014-11-06,86.4
2014-11-07,72.9
2014-11-08,79.2
2014-11-09,65.7
2014-11-10,74.7
2014-11-11,75.60000000000001
2014-11-12,73.8
2014-11-13,69.3
2014-11-14,77.4
2014-11-15,81.9
2014-11-16,71.10000000000001
2014-11-17,76.5
2014-11-18,72.9
2014-11-19,69.3
2014-11-20,69.3
2014-11-21,76.5
2014-11-22,79.2
2014-11-23,63.9
2014-11-24,70.2
2014-11-25,71.10000000000001
2014-11-26,72.0
2014-11-27,62.1
2014-11-28,73.8
2014-11-29,84.60000000000001
2014-11-30,73.8
2014-12-01,75.67999999999999
2014-12-02,78.26
2014-12-03,71.38
2014-12-04,72.24
2014-12-05,79.12
2014-12-06,74.82
2014-12-07,67.08
2014-12-08,70.52
2014-12-09,72.24
2014-12-10,68.8
2014-12-11,66.22
2014-12-12,69.66
2014-12-13,69.66
2014-12-14,62.78
2014-12-15,68.8
2014-12-16,67.08
2014-12-17,64.5
2014-12-18,66.22
2014-12-19,69.66
2014-12-20,73.1
2014-12-21,63.64
2014-12-22,67.94
2014-12-23,72.24
2014-12-24,65.36
2014-12-25,58.48
2014-12-26,81.7
2014-12-27,74.82
2014-12-28,67.94
2014-12-29,86.0
2014-12-30,84.28
2014-12-31,76.53999999999999
2015-01-01,69.72
2015-01-02,84.0
2015-01-03,82.32
2015-01-04,70.56
2015-01-05,78.11999999999999
2015-01-06,74.75999999999999
2015-01-07,75.6
2015-01-08,70.56
2015-01-09,69.72
2015-01-10,74.75999999999999
2015-01-11,58.8
2015-01-12,68.88
2015-01-13,69.72
2015-01-14,68.03999999999999
2015-01-15,67.2
2015-01-16,69.72
2015-01-17,68.03999999999999
2015-01-18,63.0
2015-01-19,61.32
2015-01-20,66.36
2015-01-21,63.0
2015-01-22,63.0
2015-01-23,63.0
2015-01-24,65.52
2015-01-25,59.64
2015-01-26,63.839999999999996
2015-01-27,63.0
2015-01-28,64.67999999999999
2015-01-29,71.39999999999999
2015-01-30,71.39999999999999
2015-01-31,73.92
2015-02-01,60.0
2015-02-02,58.400000000000006
2015-02-03,60.0
2015-02-04,59.2
2015-02-05,58.400000000000006
2015-02-06,60.0
2015-02-07,65.60000000000001
2015-02-08,57.6
2015-02-09,63.2
2015-02-10,56.800000000000004
2015-02-11,60.0
2015-02-12,56.800000000000004
2015-02-13,60.800000000000004
2015-02-14,65.60000000000001
2015-02-15,54.400000000000006
2015-02-16,61.6
2015-02-17,62.400000000000006
2015-02-18,60.0
2015-02-19,60.800000000000004
2015-02-20,56.800000000000004
2015-02-21,66.4
2015-02-22,80.0
2015-02-23,59.2
2015-02-24,57.6
2015-02-25,57.6
2015-02-26,61.6
2015-02-27,61.6
2015-02-28,60.800000000000004
2015-03-01,64.78
2015-03-02,72.68
2015-03-03,71.89
2015-03-04,69.52000000000001
2015-03-05,66.36
2015-03-06,66.36
2015-03-07,73.47
2015-03-08,65.57000000000001
2015-03-09,71.89
2015-03-10,67.15
2015-03-11,67.15
2015-03-12,65.57000000000001
2015-03-13,71.89
2015-03-14,72.68
2015-03-15,63.2
2015-03-16,68.73
2015-03-17,73.47
2015-03-18,70.31
2015-03-19,70.31
2015-03-20,75.05
2015-03-21,71.10000000000001
2015-03-22,68.73
2015-03-23,71.89
2015-03-24,67.15
2015-03-25,69.52000000000001
2015-03-26,66.36
2015-03-27,72.68
2015-03-28,69.52000000000001
2015-03-29,71.89
2015-03-30,79.0
2015-03-31,73.47
2015-04-01,65.60000000000001
2015-04-02,64.0
2015-04-03,78.4
2015-04-04,62.400000000000006
2015-04-05,54.400000000000006
2015-04-06,79.2
2015-04-07,69.60000000000001
2015-04-08,66.4
2015-04-09,72.0
2015-04-10,69.60000000000001
2015-04-11,63.2
2015-04-12,61.6
2015-04-13,69.60000000000001
2015-04-14,68.0
2015-04-15,68.8
2015-04-16,65.60000000000001
2015-04-17,69.60000000000001
2015-04-18,62.400000000000006
2015-04-19,63.2
2015-04-20,69.60000000000001
2015-04-21,70.4
2015-04-22,76.0
2015-04-23,78.4
2015-04-24,80.0
2015-04-25,74.4
2015-04-26,64.0
2015-04-27,73.60000000000001
2015-04-28,68.0
2015-04-29,67.2
2015-04-30,67.2
2015-05-01,63.18
2015-05-02,77.22
2015-05-03,78.0
2015-05-04,62.400000000000006
2015-05-05,60.06
2015-05-06,54.6
2015-05-07,52.260000000000005
2015-05-08,55.38
2015-05-09,55.38
2015-05-10,45.24
2015-05-11,54.6
2015-05-12,57.72
2015-05-13,53.82
2015-05-14,53.04
2015-05-15,54.6
2015-05-16,54.6
2015-05-17,47.58
2015-05-18,54.6
2015-05-19,54.6
2015-05-20,57.72
2015-05-21,51.480000000000004
2015-05-22,56.160000000000004
2015-05-23,50.7
2015-05-24,44.46
2015-05-25,47.58
2015-05-26,59.28
2015-05-27,60.84
2015-05-28,57.72
2015-05-29,57.72
2015-05-30,55.38
2015-05-31,53.82
2015-06-01,63.75
2015-06-02,85.0
2015-06-03,62.05
2015-06-04,58.65
2015-06-05,64.6
2015-06-06,57.8
2015-06-07,52.699999999999996
2015-06-08,63.75
2015-06-09,62.05
2015-06-10,62.05
2015-06-11,59.5
2015-06-12,62.9
2015-06-13,56.1
2015-06-14,53.55
2015-06-15,63.75
2015-06-16,63.75
2015-06-17,61.199999999999996
2015-06-18,60.35
2015-06-19,63.75
2015-06-20,57.8
2015-06-21,51.0
2015-06-22,67.14999999999999
2015-06-23,61.199999999999996
2015-06-24,61.199999999999996
2015-06-25,60.35
2015-06-26,62.9
2015-06-27,52.699999999999996
2015-06-28,52.699999999999996
2015-06-29,66.3
2015-06-30,65.45
2015-07-01,84.0
2015-07-02,80.64
2015-07-03,80.64
2015-07-04,60.48
2015-07-05,61.32
2015-07-06,79.8
2015-07-07,80.64
2015-07-08,79.8
2015-07-09,75.6
2015-07-10,73.92
2015-07-11,71.39999999999999
2015-07-12,66.36
2015-07-13,82.32
2015-07-14,80.64
2015-07-15,84.0
2015-07-16,79.8
2015-07-17,78.11999999999999
2015-07-18,69.72
2015-07-19,63.839999999999996
2015-07-20,82.32
2015-07-21,80.64
2015-07-22,79.8
2015-07-23,74.75999999999999
2015-07-24,78.11999999999999
2015-07-25,73.08
2015-07-26,64.67999999999999
2015-07-27,82.32
2015-07-28,81.48
2015-07-29,78.96
2015-07-30,73.08
2015-07-31,78.96
2015-08-01,74.8
2015-08-02,68.64
2015-08-03,88.0
2015-08-04,79.2
2015-08-05,70.4
2015-08-06,80.96
2015-08-07,85.36
2015-08-08,67.76
2015-08-09,62.48
2015-08-10,78.32000000000001
2015-08-11,78.32000000000001
2015-08-12,79.2
2015-08-13,77.44
2015-08-14,82.72
2015-08-15,73.04
2015-08-16,64.24
2015-08-17,78.32000000000001
2015-08-18,74.8
2015-08-19,76.56
2015-08-20,73.04
2015-08-21,73.04
2015-08-22,66.0
2015-08-23,62.48
2015-08-24,80.96
2015-08-25,71.28
2015-08-26,69.52
2015-08-27,73.04
2015-08-28,72.16
2015-08-29,74.8
2015-08-30,66.88
2015-08-31,81.84
2015-09-01,76.14
2015-09-02,71.28
2015-09-03,75.33
2015-09-04,74.52000000000001
2015-09-05,77.76
2015-09-06,62.370000000000005
2015-09-07,56.7
2015-09-08,66.42
2015-09-09,67.23
2015-09-10,70.47
2015-09-11,72.9
2015-09-12,81.0
2015-09-13,72.09
2015-09-14,66.42
2015-09-15,66.42
2015-09-16,64.80000000000001
2015-09-17,68.04
2015-09-18,66.42
2015-09-19,74.52000000000001
2015-09-20,73.71000000000001
2015-09-21,66.42
2015-09-22,63.18000000000001
2015-09-23,64.80000000000001
2015-09-24,62.370000000000005
2015-09-25,63.18000000000001
2015-09-26,64.80000000000001
2015-09-27,59.940000000000005
2015-09-28,62.370000000000005
2015-09-29,68.04
2015-09-30,67.23
2015-10-01,70.68
2015-10-02,74.48
2015-10-03,76.0
2015-10-04,66.12
2015-10-05,70.68
2015-10-06,69.16
2015-10-07,70.68
2015-10-08,71.44
2015-10-09,74.48
2015-10-10,72.96000000000001
2015-10-11,66.12
2015-10-12,71.44
2015-10-13,68.4
2015-10-14,70.68
2015-10-15,70.68
2015-10-16,67.64
2015-10-17,68.4
2015-10-18,61.56
2015-10-19,62.32
2015-10-20,64.6
2015-10-21,62.32
2015-10-22,60.8
2015-10-23,63.84
2015-10-24,64.6
2015-10-25,59.28
2015-10-26,63.08
2015-10-27,65.36
2015-10-28,69.92
2015-10-29,68.4
2015-10-30,69.16
2015-10-31,66.88
2015-11-01,56.24
2015-11-02,62.16
2015-11-03,65.86
2015-11-04,62.16
2015-11-05,64.38
2015-11-06,70.3
2015-11-07,65.12
2015-11-08,59.94
2015-11-09,62.9
2015-11-10,68.08
2015-11-11,74.0
2015-11-12,59.2
2015-11-13,68.08
2015-11-14,65.12
2015-11-15,57.72
2015-11-16,57.72
2015-11-17,60.68
2015-11-18,60.68
2015-11-19,57.72
2015-11-20,61.42
2015-11-21,67.34
2015-11-22,57.72
2015-11-23,56.98
2015-11-24,60.68
2015-11-25,65.12
2015-11-26,48.1
2015-11-27,59.2
2015-11-28,63.64
2015-11-29,60.68
2015-11-30,62.16
2015-12-01,64.8
2015-12-02,61.199999999999996
2015-12-03,58.32
2015-12-04,59.04
2015-12-05,56.879999999999995
2015-12-06,46.08
2015-12-07,56.16
2015-12-08,56.16
2015-12-09,56.16
2015-12-10,50.4
2015-12-11,59.04
2015-12-12,54.72
2015-12-13,48.239999999999995
2015-12-14,50.4
2015-12-15,54.72
2015-12-16,55.44
2015-12-17,54.0
2015-12-18,57.599999999999994
2015-12-19,58.32
2015-12-20,54.72
2015-12-21,57.599999999999994
2015-12-22,56.879999999999995
2015-12-23,59.76
2015-12-24,52.559999999999995
2015-12-25,46.8
2015-12-26,62.64
2015-12-27,56.879999999999995
2015-12-28,72.0
2015-12-29,71.28
2015-12-30,68.39999999999999
2015-12-31,69.84
2016-01-01,62.31999999999999
2016-01-02,72.97999999999999
2016-01-03,71.33999999999999
2016-01-04,77.08
2016-01-05,72.97999999999999
2016-01-06,72.97999999999999
2016-01-07,68.88
2016-01-08,69.7
2016-01-09,82.0
2016-01-10,64.78
2016-01-11,64.78
2016-01-12,72.97999999999999
2016-01-13,68.88
2016-01-14,68.88
2016-01-15,82.0
2016-01-16,79.53999999999999
2016-01-17,68.88
2016-01-18,71.33999999999999
2016-01-19,66.42
2016-01-20,70.52
2016-01-21,68.06
2016-01-22,69.7
2016-01-23,72.97999999999999
2016-01-24,65.6
2016-01-25,64.78
2016-01-26,65.6
2016-01-27,64.78
2016-01-28,63.959999999999994
2016-01-29,68.06
2016-01-30,72.16
2016-01-31,60.68
2016-02-01,40.29
2016-02-02,40.29
2016-02-03,39.5
2016-02-04,41.870000000000005
2016-02-05,43.45
2016-02-06,42.660000000000004
2016-02-07,41.870000000000005
2016-02-08,37.13
2016-02-09,40.29
2016-02-10,38.71
2016-02-11,39.5
2016-02-12,42.660000000000004
2016-02-13,41.08
2016-02-14,35.550000000000004
2016-02-15,79.0
2016-02-16,45.82
2016-02-17,41.870000000000005
2016-02-18,39.5
2016-02-19,38.71
2016-02-20,41.870000000000005
2016-02-21,37.92
2016-02-22,37.92
2016-02-23,41.870000000000005
2016-02-24,38.71
2016-02-25,36.34
2016-02-26,39.5
2016-02-27,40.29
2016-02-28,36.34
2016-02-29,39.5
2016-03-01,73.26
2016-03-02,71.03999999999999
2016-03-03,73.26
2016-03-04,73.26
2016-03-05,74.0
2016-03-06,67.34
2016-03-07,68.08
2016-03-08,71.03999999999999
2016-03-09,63.64
2016-03-10,66.6
2016-03-11,68.08
2016-03-12,67.34
2016-03-13,59.2
2016-03-14,67.34
2016-03-15,68.08
2016-03-16,70.3
2016-03-17,71.03999999999999
2016-03-18,72.52
2016-03-19,70.3
2016-03-20,62.16
2016-03-21,68.08
2016-03-22,67.34
2016-03-23,63.64
2016-03-24,65.12
2016-03-25,71.78
2016-03-26,66.6
2016-03-27,54.76
2016-03-28,69.56
2016-03-29,71.03999999999999
2016-03-30,68.82
2016-03-31,71.78
2016-04-01,74.25
2016-04-02,75.0
2016-04-03,69.75
2016-04-04,73.5
2016-04-05,72.75
2016-04-06,69.75
2016-04-07,69.0
2016-04-08,69.75
2016-04-09,72.75
2016-04-10,69.0
2016-04-11,69.75
2016-04-12,69.0
2016-04-13,71.25
2016-04-14,70.5
2016-04-15,69.75
2016-04-16,69.75
2016-04-17,57.75
2016-04-18,69.0
2016-04-19,66.0
2016-04-20,67.5
2016-04-21,64.5
2016-04-22,69.75
2016-04-23,69.0
2016-04-24,65.25
2016-04-25,72.75
2016-04-26,69.0
2016-04-27,66.75
2016-04-28,73.5
2016-04-29,73.5
2016-04-30,67.5
2016-05-01,62.25
2016-05-02,72.75
2016-05-03,66.75
2016-05-04,63.75
2016-05-05,64.5
2016-05-06,67.5
2016-05-07,62.25
2016-05-08,55.5
2016-05-09,66.0
2016-05-10,63.0
2016-05-11,68.25
2016-05-12,63.0
2016-05-13,67.5
2016-05-14,64.5
2016-05-15,63.75
2016-05-16,66.75
2016-05-17,65.25
2016-05-18,68.25
2016-05-19,64.5
2016-05-20,65.25
2016-05-21,63.75
2016-05-22,57.0
2016-05-23,68.25
2016-05-24,66.0
2016-05-25,68.25
2016-05-26,62.25
2016-05-27,66.75
2016-05-28,65.25
2016-05-29,55.5
2016-05-30,58.5
2016-05-31,75.0
2016-06-01,77.0
2016-06-02,68.53
2016-06-03,70.84
2016-06-04,62.370000000000005
2016-06-05,57.75
2016-06-06,66.22
2016-06-07,66.99
2016-06-08,66.22
2016-06-09,66.99
2016-06-10,67.76
2016-06-11,63.910000000000004
2016-06-12,58.52
2016-06-13,67.76
2016-06-14,68.53
2016-06-15,65.45
2016-06-16,66.22
2016-06-17,66.22
2016-06-18,63.14
2016-06-19,55.44
2016-06-20,72.38
2016-06-21,68.53
2016-06-22,67.76
2016-06-23,65.45
2016-06-24,64.68
2016-06-25,60.83
2016-06-26,56.980000000000004
2016-06-27,65.45
2016-06-28,67.76
2016-06-29,66.99
2016-06-30,67.76
2016-07-01,53.96
2016-07-02,45.6
2016-07-03,36.480000000000004
2016-07-04,35.72
2016-07-05,52.44
2016-07-06,54.72
2016-07-07,55.480000000000004
2016-07-08,53.2
2016-07-09,47.88
2016-07-10,46.36
2016-07-11,51.68
2016-07-12,76.0
2016-07-13,56.24
2016-07-14,48.64
2016-07-15,52.44
2016-07-16,63.08
2016-07-17,43.32
2016-07-18,53.2
2016-07-19,51.68
2016-07-20,48.64
2016-07-21,48.64
2016-07-22,50.92
2016-07-23,42.56
2016-07-24,41.8
2016-07-25,50.160000000000004
2016-07-26,49.4
2016-07-27,48.64
2016-07-28,47.12
2016-07-29,51.68
2016-07-30,47.88
2016-07-31,41.04
2016-08-01,77.0
2016-08-02,72.38
2016-08-03,68.53
2016-08-04,65.45
2016-08-05,63.14
2016-08-06,60.83
2016-08-07,60.06
2016-08-08,63.910000000000004
2016-08-09,66.99
2016-08-10,66.22
2016-08-11,63.910000000000004
2016-08-12,66.99
2016-08-13,64.68
2016-08-14,51.59
2016-08-15,64.68
2016-08-16,63.14
2016-08-17,64.68
2016-08-18,63.14
2016-08-19,65.45
2016-08-20,63.14
2016-08-21,59.29
2016-08-22,64.68
2016-08-23,63.14
2016-08-24,60.83
2016-08-25,63.910000000000004
2016-08-26,68.53
2016-08-27,60.83
2016-08-28,62.370000000000005
2016-08-29,73.15
2016-08-30,64.68
2016-08-31,62.370000000000005
2016-09-01,71.44
2016-09-02,76.0
2016-09-03,75.24
2016-09-04,56.24
2016-09-05,57.0
2016-09-06,69.92
2016-09-07,69.16
2016-09-08,66.12
2016-09-09,71.44
2016-09-10,72.96000000000001
2016-09-11,70.68
2016-09-12,70.68
2016-09-13,68.4
2016-09-14,66.12
2016-09-15,65.36
2016-09-16,66.12
2016-09-17,71.44
2016-09-18,70.68
2016-09-19,69.16
2016-09-20,66.88
2016-09-21,66.12
2016-09-22,65.36
2016-09-23,69.92
2016-09-24,72.96000000000001
2016-09-25,66.88
2016-09-26,65.36
2016-09-27,66.12
2016-09-28,64.6
2016-09-29,63.84
2016-09-30,70.68
2016-10-01,65.25
2016-10-02,56.25
2016-10-03,59.25
2016-10-04,57.0
2016-10-05,53.25
2016-10-06,53.25
2016-10-07,64.5
2016-10-08,75.0
2016-10-09,66.75
2016-10-10,60.0
2016-10-11,74.25
2016-10-12,66.75
2016-10-13,59.25
2016-10-14,63.75
2016-10-15,62.25
2016-10-16,59.25
2016-10-17,57.0
2016-10-18,59.25
2016-10-19,60.0
2016-10-20,56.25
2016-10-21,58.5
2016-10-22,64.5
2016-10-23,56.25
2016-10-24,54.75
2016-10-25,56.25
2016-10-26,57.75
2016-10-27,54.0
2016-10-28,57.0
2016-10-29,59.25
2016-10-30,49.5
2016-10-31,52.5
2016-11-01,65.66000000000001
2016-11-02,61.64
2016-11-03,58.96
2016-11-04,62.31
2016-11-05,65.66000000000001
2016-11-06,58.290000000000006
2016-11-07,55.61000000000001
2016-11-08,57.620000000000005
2016-11-09,44.220000000000006
2016-11-10,57.620000000000005
2016-11-11,61.64
2016-11-12,56.95
2016-11-13,54.27
2016-11-14,57.620000000000005
2016-11-15,61.64
2016-11-16,56.95
2016-11-17,55.61000000000001
2016-11-18,60.300000000000004
2016-11-19,64.99000000000001
2016-11-20,58.96
2016-11-21,57.620000000000005
2016-11-22,59.63
2016-11-23,60.970000000000006
2016-11-24,48.910000000000004
2016-11-25,58.290000000000006
2016-11-26,62.31
2016-11-27,56.28
2016-11-28,57.620000000000005
2016-11-29,67.0
2016-11-30,66.33
2016-12-01,61.919999999999995
2016-12-02,64.08
2016-12-03,62.64
2016-12-04,54.0
2016-12-05,57.599999999999994
2016-12-06,54.72
2016-12-07,59.76
2016-12-08,59.76
2016-12-09,56.16
2016-12-10,61.199999999999996
2016-12-11,55.44
2016-12-12,56.879999999999995
2016-12-13,56.879999999999995
2016-12-14,64.08
2016-12-15,68.39999999999999
2016-12-16,64.8
2016-12-17,66.24
2016-12-18,51.839999999999996
2016-12-19,55.44
2016-12-20,61.199999999999996
2016-12-21,60.48
2016-12-22,56.879999999999995
2016-12-23,60.48
2016-12-24,48.96
2016-12-25,49.68
2016-12-26,62.64
2016-12-27,68.39999999999999
2016-12-28,69.12
2016-12-29,65.52
2016-12-30,72.0
2016-12-31,62.64
2017-01-01,54.599999999999994
2017-01-02,70.0
2017-01-03,70.0
2017-01-04,69.3
2017-01-05,67.19999999999999
2017-01-06,66.5
2017-01-07,70.0
2017-01-08,60.9
2017-01-09,64.39999999999999
2017-01-10,64.39999999999999
2017-01-11,65.1
2017-01-12,60.9
2017-01-13,65.1
2017-01-14,61.599999999999994
2017-01-15,54.599999999999994
2017-01-16,62.3
2017-01-17,62.3
2017-01-18,62.99999999999999
2017-01-19,58.099999999999994
2017-01-20,60.9
2017-01-21,63.699999999999996
2017-01-22,53.199999999999996
2017-01-23,59.49999999999999
2017-01-24,58.099999999999994
2017-01-25,57.4
2017-01-26,59.49999999999999
2017-01-27,61.599999999999994
2017-01-28,58.8
2017-01-29,52.5
2017-01-30,60.9
2017-01-31,62.3
2017-02-01,65.0
2017-02-02,63.7
2017-02-03,64.35000000000001
2017-02-04,61.1
2017-02-05,62.400000000000006
2017-02-06,64.35000000000001
2017-02-07,63.7
2017-02-08,58.5
2017-02-09,59.800000000000004
2017-02-10,63.050000000000004
2017-02-11,63.050000000000004
2017-02-12,50.050000000000004
2017-02-13,62.400000000000006
2017-02-14,57.2
2017-02-15,59.800000000000004
2017-02-16,57.2
2017-02-17,59.800000000000004
2017-02-18,59.15
2017-02-19,53.95
2017-02-20,59.15
2017-02-21,59.15
2017-02-22,56.550000000000004
2017-02-23,59.15
2017-02-24,61.75
2017-02-25,59.800000000000004
2017-02-26,55.25
2017-02-27,61.75
2017-02-28,61.75
2017-03-01,57.96
2017-03-02,61.74
2017-03-03,57.33
2017-03-04,58.59
2017-03-05,49.77
2017-03-06,58.59
2017-03-07,59.85
2017-03-08,57.33
2017-03-09,59.85
2017-03-10,63.0
2017-03-11,57.33
2017-03-12,51.03
2017-03-13,54.18
2017-03-14,58.59
2017-03-15,60.480000000000004
2017-03-16,59.85
2017-03-17,60.480000000000004
2017-03-18,52.92
2017-03-19,49.77
2017-03-20,56.7
2017-03-21,54.81
2017-03-22,56.7
2017-03-23,54.18
2017-03-24,59.85
2017-03-25,57.96
2017-03-26,49.14
2017-03-27,53.55
2017-03-28,58.59
2017-03-29,58.59
2017-03-30,56.07
2017-03-31,59.22
2017-04-01,60.480000000000004
2017-04-02,56.7
2017-04-03,63.0
2017-04-04,59.85
2017-04-05,60.480000000000004
2017-04-06,60.480000000000004
2017-04-07,60.480000000000004
2017-04-08,59.85
2017-04-09,49.14
2017-04-10,56.07
2017-04-11,59.22
2017-04-12,54.81
2017-04-13,56.07
2017-04-14,56.07
2017-04-15,51.03
2017-04-16,44.1
2017-04-17,62.37
2017-04-18,57.33
2017-04-19,54.18
2017-04-20,56.7
2017-04-21,54.81
2017-04-22,52.29
2017-04-23,50.4
2017-04-24,56.07
2017-04-25,49.77
2017-04-26,52.92
2017-04-27,51.660000000000004
2017-04-28,52.92
2017-04-29,52.29
2017-04-30,51.03
2017-05-01,59.4
2017-05-02,57.0
2017-05-03,57.599999999999994
2017-05-04,57.599999999999994
2017-05-05,52.199999999999996
2017-05-06,51.6
2017-05-07,48.6
2017-05-08,57.0
2017-05-09,53.4
2017-05-10,51.0
2017-05-11,55.199999999999996
2017-05-12,52.199999999999996
2017-05-13,50.4
2017-05-14,42.0
2017-05-15,57.0
2017-05-16,53.4
2017-05-17,51.0
2017-05-18,49.8
2017-05-19,49.199999999999996
2017-05-20,53.4
2017-05-21,43.8
2017-05-22,54.6
2017-05-23,52.199999999999996
2017-05-24,50.4
2017-05-25,54.6
2017-05-26,54.0
2017-05-27,48.0
2017-05-28,45.0
2017-05-29,46.8
2017-05-30,58.199999999999996
2017-05-31,60.0
2017-06-01,64.0
2017-06-02,63.36
2017-06-03,58.24
2017-06-04,51.2
2017-06-05,61.44
2017-06-06,62.08
2017-06-07,56.96
2017-06-08,58.88
2017-06-09,56.96
2017-06-10,54.4
2017-06-11,48.64
2017-06-12,58.88
2017-06-13,59.52
2017-06-14,57.6
2017-06-15,60.160000000000004
2017-06-16,61.44
2017-06-17,53.120000000000005
2017-06-18,46.08
