date,Google
2015-11-04,88.2
2015-11-05,86.4
2015-11-06,86.4
2015-11-07,56.7
2015-11-08,55.800000000000004
2015-11-09,87.3
2015-11-10,87.3
2015-11-11,77.4
2015-11-12,89.10000000000001
2015-11-13,87.3
2015-11-14,56.7
2015-11-15,55.800000000000004
2015-11-16,85.5
2015-11-17,89.10000000000001
2015-11-18,87.3
2015-11-19,90.0
2015-11-20,86.4
2015-11-21,54.9
2015-11-22,54.0
2015-11-23,78.3
2015-11-24,80.10000000000001
2015-11-25,63.0
2015-11-26,53.1
2015-11-27,53.1
2015-11-28,54.0
2015-11-29,54.9
2015-11-30,80.10000000000001
2015-12-01,83.52
2015-12-02,86.13
2015-12-03,87.0
2015-12-04,84.39
2015-12-05,55.68
2015-12-06,54.81
2015-12-07,82.65
2015-12-08,87.0
2015-12-09,86.13
2015-12-10,87.0
2015-12-11,85.26
2015-12-12,53.94
2015-12-13,54.81
2015-12-14,84.39
2015-12-15,83.52
2015-12-16,82.65
2015-12-17,84.39
2015-12-18,74.82
2015-12-19,53.07
2015-12-20,50.46
2015-12-21,62.64
2015-12-22,60.9
2015-12-23,57.42
2015-12-24,53.94
2015-12-25,55.68
2015-12-26,52.2
2015-12-27,50.46
2015-12-28,52.2
2015-12-29,53.07
2015-12-30,53.07
2015-12-31,53.07
2016-01-01,48.91
2016-01-02,48.18
2016-01-03,47.449999999999996
2016-01-04,61.32
2016-01-05,66.42999999999999
2016-01-06,68.62
2016-01-07,70.08
2016-01-08,67.89
2016-01-09,48.91
2016-01-10,47.449999999999996
2016-01-11,66.42999999999999
2016-01-12,70.08
2016-01-13,71.53999999999999
2016-01-14,68.62
2016-01-15,67.89
2016-01-16,48.91
2016-01-17,46.72
2016-01-18,53.29
2016-01-19,69.35
2016-01-20,70.08
2016-01-21,69.35
2016-01-22,68.62
2016-01-23,50.37
2016-01-24,48.91
2016-01-25,66.42999999999999
2016-01-26,71.53999999999999
2016-01-27,73.0
2016-01-28,73.0
2016-01-29,70.81
2016-01-30,50.37
2016-01-31,50.37
2016-02-01,74.69
2016-02-02,74.69
2016-02-03,74.69
2016-02-04,77.0
2016-02-05,74.69
2016-02-06,51.59
2016-02-07,50.050000000000004
2016-02-08,69.3
2016-02-09,75.46000000000001
2016-02-10,74.69
2016-02-11,75.46000000000001
2016-02-12,68.53
2016-02-13,50.82
2016-02-14,50.050000000000004
2016-02-15,56.21
2016-02-16,66.99
2016-02-17,72.38
2016-02-18,73.15
2016-02-19,70.07000000000001
2016-02-20,51.59
2016-02-21,53.13
2016-02-22,73.15
2016-02-23,77.0
2016-02-24,75.46000000000001
2016-02-25,75.46000000000001
2016-02-26,73.15
2016-02-27,50.82
2016-02-28,52.36
2016-02-29,72.38
2016-03-01,55.480000000000004
2016-03-02,54.72
2016-03-03,55.480000000000004
2016-03-04,54.72
2016-03-05,38.0
2016-03-06,38.0
2016-03-07,54.72
2016-03-08,55.480000000000004
2016-03-09,57.76
2016-03-10,55.480000000000004
2016-03-11,53.2
2016-03-12,36.480000000000004
2016-03-13,38.0
2016-03-14,53.2
2016-03-15,54.72
2016-03-16,53.96
2016-03-17,52.44
2016-03-18,50.92
2016-03-19,37.24
2016-03-20,38.0
2016-03-21,66.12
2016-03-22,76.0
2016-03-23,51.68
2016-03-24,49.4
2016-03-25,41.8
2016-03-26,35.72
2016-03-27,35.72
2016-03-28,47.88
2016-03-29,49.4
2016-03-30,50.92
2016-03-31,50.160000000000004
2016-04-01,69.0
2016-04-02,51.75
2016-04-03,51.0
2016-04-04,70.5
2016-04-05,72.0
2016-04-06,73.5
2016-04-07,75.0
2016-04-08,69.0
2016-04-09,49.5
2016-04-10,50.25
2016-04-11,71.25
2016-04-12,72.0
2016-04-13,71.25
2016-04-14,72.0
2016-04-15,70.5
2016-04-16,50.25
2016-04-17,51.75
2016-04-18,69.75
2016-04-19,71.25
2016-04-20,72.0
2016-04-21,72.0
2016-04-22,71.25
2016-04-23,52.5
2016-04-24,51.0
2016-04-25,72.0
2016-04-26,72.75
2016-04-27,72.75
2016-04-28,75.0
2016-04-29,70.5
2016-04-30,51.0
2016-05-01,51.8
2016-05-02,71.03999999999999
2016-05-03,74.0
2016-05-04,73.26
2016-05-05,71.78
2016-05-06,71.03999999999999
2016-05-07,48.839999999999996
2016-05-08,50.32
2016-05-09,71.78
2016-05-10,73.26
2016-05-11,71.78
2016-05-12,71.78
2016-05-13,68.82
2016-05-14,49.58
2016-05-15,49.58
2016-05-16,71.78
2016-05-17,72.52
2016-05-18,73.26
2016-05-19,72.52
2016-05-20,69.56
2016-05-21,48.839999999999996
2016-05-22,49.58
2016-05-23,68.08
2016-05-24,69.56
2016-05-25,66.6
2016-05-26,68.08
2016-05-27,60.68
2016-05-28,46.62
2016-05-29,45.88
2016-05-30,49.58
2016-05-31,62.9
2016-06-01,60.0
2016-06-02,60.0
2016-06-03,56.4
2016-06-04,45.0
2016-06-05,45.0
2016-06-06,55.8
2016-06-07,57.0
2016-06-08,55.199999999999996
2016-06-09,54.6
2016-06-10,52.8
2016-06-11,43.8
2016-06-12,43.199999999999996
2016-06-13,51.6
2016-06-14,51.0
2016-06-15,51.6
2016-06-16,50.4
2016-06-17,48.0
2016-06-18,42.6
2016-06-19,42.6
2016-06-20,49.199999999999996
2016-06-21,48.6
2016-06-22,48.6
2016-06-23,47.4
2016-06-24,46.8
2016-06-25,42.0
2016-06-26,41.4
2016-06-27,46.199999999999996
2016-06-28,48.0
2016-06-29,47.4
2016-06-30,48.0
2016-07-01,51.84
2016-07-02,47.52
2016-07-03,44.82
2016-07-04,45.900000000000006
2016-07-05,52.92
2016-07-06,54.0
2016-07-07,53.46
2016-07-08,51.300000000000004
2016-07-09,46.440000000000005
2016-07-10,44.82
2016-07-11,52.92
2016-07-12,53.46
2016-07-13,53.46
2016-07-14,51.84
2016-07-15,52.38
2016-07-16,47.52
2016-07-17,44.28
2016-07-18,52.92
2016-07-19,52.92
2016-07-20,54.0
2016-07-21,53.46
2016-07-22,50.220000000000006
2016-07-23,45.36
2016-07-24,44.28
2016-07-25,51.84
2016-07-26,51.300000000000004
2016-07-27,51.84
2016-07-28,51.84
2016-07-29,50.220000000000006
2016-07-30,46.980000000000004
2016-07-31,44.82
2016-08-01,43.4
2016-08-02,44.64
2016-08-03,44.64
2016-08-04,44.02
2016-08-05,45.26
2016-08-06,39.06
2016-08-07,38.44
2016-08-08,44.64
2016-08-09,46.5
2016-08-10,47.12
2016-08-11,46.5
2016-08-12,45.26
2016-08-13,39.06
2016-08-14,39.06
2016-08-15,47.74
2016-08-16,50.22
2016-08-17,52.08
2016-08-18,52.7
2016-08-19,51.46
2016-08-20,40.3
2016-08-21,39.68
2016-08-22,54.56
2016-08-23,57.66
2016-08-24,58.9
2016-08-25,61.38
2016-08-26,58.28
2016-08-27,39.68
2016-08-28,40.92
2016-08-29,58.9
2016-08-30,61.38
2016-08-31,62.0
2016-09-01,67.76
2016-09-02,62.370000000000005
2016-09-03,40.81
2016-09-04,40.04
2016-09-05,43.89
2016-09-06,66.22
2016-09-07,70.07000000000001
2016-09-08,71.61
2016-09-09,67.76
2016-09-10,41.58
2016-09-11,43.89
2016-09-12,70.07000000000001
2016-09-13,73.92
2016-09-14,74.69
2016-09-15,76.23
2016-09-16,70.07000000000001
2016-09-17,42.35
2016-09-18,43.89
2016-09-19,71.61
2016-09-20,73.15
2016-09-21,75.46000000000001
2016-09-22,77.0
2016-09-23,73.92
2016-09-24,44.660000000000004
2016-09-25,44.660000000000004
2016-09-26,73.15
2016-09-27,77.0
2016-09-28,75.46000000000001
2016-09-29,77.0
2016-09-30,72.38
2016-10-01,43.45
2016-10-02,43.45
2016-10-03,68.73
2016-10-04,79.0
2016-10-05,78.21000000000001
2016-10-06,75.05
2016-10-07,68.73
2016-10-08,43.45
2016-10-09,43.45
2016-10-10,63.99
2016-10-11,73.47
2016-10-12,71.89
2016-10-13,74.26
2016-10-14,70.31
2016-10-15,42.660000000000004
2016-10-16,45.03
2016-10-17,71.89
2016-10-18,75.84
2016-10-19,71.89
2016-10-20,74.26
2016-10-21,70.31
2016-10-22,45.03
2016-10-23,45.03
2016-10-24,75.84
2016-10-25,76.63000000000001
2016-10-26,75.84
2016-10-27,76.63000000000001
2016-10-28,71.10000000000001
2016-10-29,42.660000000000004
2016-10-30,46.61
2016-10-31,74.26
2016-11-01,76.0
2016-11-02,76.0
2016-11-03,70.68
2016-11-04,72.2
2016-11-05,41.04
2016-11-06,43.32
2016-11-07,69.92
2016-11-08,65.36
2016-11-09,62.32
2016-11-10,69.92
2016-11-11,57.0
2016-11-12,41.04
2016-11-13,41.8
2016-11-14,71.44
2016-11-15,73.72
2016-11-16,74.48
2016-11-17,75.24
2016-11-18,71.44
2016-11-19,41.8
2016-11-20,42.56
2016-11-21,63.08
2016-11-22,62.32
2016-11-23,48.64
2016-11-24,39.52
2016-11-25,40.28
2016-11-26,39.52
2016-11-27,42.56
2016-11-28,67.64
2016-11-29,73.72
2016-11-30,74.48
2016-12-01,69.0
2016-12-02,66.24
2016-12-03,38.64
2016-12-04,40.019999999999996
2016-12-05,62.099999999999994
2016-12-06,66.92999999999999
2016-12-07,69.0
2016-12-08,66.24
2016-12-09,63.48
2016-12-10,38.64
2016-12-11,40.019999999999996
2016-12-12,62.099999999999994
2016-12-13,65.55
2016-12-14,64.17
2016-12-15,63.48
2016-12-16,58.65
2016-12-17,37.949999999999996
2016-12-18,37.949999999999996
2016-12-19,53.81999999999999
2016-12-20,54.51
2016-12-21,52.44
2016-12-22,46.23
2016-12-23,40.709999999999994
2016-12-24,35.879999999999995
2016-12-25,39.33
2016-12-26,37.26
2016-12-27,37.26
2016-12-28,37.949999999999996
2016-12-29,37.949999999999996
2016-12-30,37.26
2016-12-31,34.5
2017-01-01,36.72
2017-01-02,42.48
2017-01-03,55.44
2017-01-04,61.919999999999995
2017-01-05,63.36
2017-01-06,62.64
2017-01-07,40.32
2017-01-08,41.04
2017-01-09,64.08
2017-01-10,66.96
2017-01-11,68.39999999999999
2017-01-12,69.84
2017-01-13,66.24
2017-01-14,39.6
2017-01-15,38.879999999999995
2017-01-16,46.08
2017-01-17,67.67999999999999
2017-01-18,68.39999999999999
2017-01-19,69.84
2017-01-20,64.8
2017-01-21,40.32
2017-01-22,41.04
2017-01-23,67.67999999999999
2017-01-24,69.84
2017-01-25,71.28
2017-01-26,72.0
2017-01-27,69.12
2017-01-28,41.76
2017-01-29,42.48
2017-01-30,69.12
2017-01-31,71.28
2017-02-01,72.2
2017-02-02,73.72
2017-02-03,71.44
2017-02-04,42.56
2017-02-05,41.8
2017-02-06,67.64
2017-02-07,72.2
2017-02-08,72.2
2017-02-09,70.68
2017-02-10,69.92
2017-02-11,42.56
2017-02-12,43.32
2017-02-13,69.16
2017-02-14,75.24
2017-02-15,76.0
2017-02-16,72.2
2017-02-17,64.6
2017-02-18,42.56
2017-02-19,41.04
2017-02-20,50.92
2017-02-21,68.4
2017-02-22,72.2
2017-02-23,72.96000000000001
2017-02-24,69.92
2017-02-25,44.08
2017-02-26,43.32
2017-02-27,69.16
2017-02-28,72.96000000000001
2017-03-01,71.25
2017-03-02,72.0
2017-03-03,70.5
2017-03-04,43.5
2017-03-05,43.5
2017-03-06,71.25
2017-03-07,73.5
2017-03-08,75.0
2017-03-09,72.75
2017-03-10,68.25
2017-03-11,42.0
2017-03-12,42.0
2017-03-13,65.25
2017-03-14,61.5
2017-03-15,66.75
2017-03-16,68.25
2017-03-17,64.5
2017-03-18,41.25
2017-03-19,42.0
2017-03-20,67.5
2017-03-21,70.5
2017-03-22,69.75
2017-03-23,69.75
2017-03-24,64.5
2017-03-25,41.25
2017-03-26,42.75
2017-03-27,67.5
2017-03-28,69.0
2017-03-29,68.25
2017-03-30,69.0
2017-03-31,68.25
2017-04-01,44.019999999999996
2017-04-02,43.309999999999995
2017-04-03,66.03
2017-04-04,66.74
2017-04-05,65.32
2017-04-06,64.61
2017-04-07,61.059999999999995
2017-04-08,39.76
2017-04-09,39.76
2017-04-10,60.349999999999994
2017-04-11,61.769999999999996
2017-04-12,61.059999999999995
2017-04-13,59.64
2017-04-14,47.57
2017-04-15,38.339999999999996
2017-04-16,38.339999999999996
2017-04-17,58.22
2017-04-18,64.61
2017-04-19,64.61
2017-04-20,66.03
2017-04-21,62.48
2017-04-22,40.47
2017-04-23,42.599999999999994
2017-04-24,68.16
2017-04-25,68.86999999999999
2017-04-26,71.0
2017-04-27,71.0
2017-04-28,68.16
2017-04-29,40.47
2017-04-30,42.599999999999994
2017-05-01,72.27
2017-05-02,72.27
2017-05-03,72.27
2017-05-04,73.0
2017-05-05,65.7
2017-05-06,40.879999999999995
2017-05-07,41.61
2017-05-08,69.35
2017-05-09,72.27
2017-05-10,72.27
2017-05-11,71.53999999999999
2017-05-12,67.89
2017-05-13,40.879999999999995
2017-05-14,43.07
2017-05-15,70.08
2017-05-16,70.08
2017-05-17,71.53999999999999
2017-05-18,70.08
2017-05-19,65.7
2017-05-20,39.42
2017-05-21,41.61
2017-05-22,66.42999999999999
2017-05-23,65.7
2017-05-24,64.24
2017-05-25,63.51
2017-05-26,56.21
2017-05-27,38.69
2017-05-28,37.23
2017-05-29,40.15
2017-05-30,59.86
2017-05-31,59.86
2017-06-01,56.00000000000001
2017-06-02,53.760000000000005
2017-06-03,38.64
2017-06-04,38.080000000000005
2017-06-05,53.760000000000005
2017-06-06,52.64000000000001
2017-06-07,52.080000000000005
2017-06-08,50.400000000000006
2017-06-09,48.160000000000004
2017-06-10,36.400000000000006
2017-06-11,36.400000000000006
2017-06-12,46.480000000000004
2017-06-13,48.160000000000004
2017-06-14,48.720000000000006
2017-06-15,46.480000000000004
2017-06-16,44.24
2017-06-17,35.28
2017-06-18,35.84
2017-06-19,44.24
2017-06-20,44.24
2017-06-21,43.68000000000001
2017-06-22,43.120000000000005
2017-06-23,40.88
2017-06-24,35.28
2017-06-25,34.720000000000006
2017-06-26,41.440000000000005
2017-06-27,43.120000000000005
2017-06-28,43.120000000000005
2017-06-29,42.56
2017-06-30,41.440000000000005
2017-07-01,37.73
2017-07-02,37.24
2017-07-03,42.14
2017-07-04,38.71
2017-07-05,44.589999999999996
2017-07-06,45.08
2017-07-07,44.1
2017-07-08,37.24
2017-07-09,37.24
2017-07-10,45.08
2017-07-11,48.019999999999996
2017-07-12,47.53
2017-07-13,46.55
2017-07-14,45.57
2017-07-15,39.2
2017-07-16,37.73
2017-07-17,47.04
2017-07-18,49.0
2017-07-19,47.04
2017-07-20,45.08
2017-07-21,44.589999999999996
2017-07-22,39.2
2017-07-23,37.24
2017-07-24,45.57
2017-07-25,47.04
2017-07-26,46.06
2017-07-27,47.04
2017-07-28,46.06
2017-07-29,39.69
2017-07-30,38.22
2017-07-31,46.06
2017-08-01,37.8
2017-08-02,38.4
2017-08-03,39.0
2017-08-04,37.8
2017-08-05,31.799999999999997
2017-08-06,32.4
2017-08-07,39.0
2017-08-08,41.4
2017-08-09,40.8
2017-08-10,41.4
2017-08-11,42.6
2017-08-12,33.6
2017-08-13,33.0
2017-08-14,43.199999999999996
2017-08-15,44.4
2017-08-16,45.6
2017-08-17,47.4
2017-08-18,48.0
2017-08-19,34.199999999999996
2017-08-20,33.6
2017-08-21,45.6
2017-08-22,51.6
2017-08-23,53.4
2017-08-24,54.0
2017-08-25,52.8
2017-08-26,33.6
2017-08-27,34.199999999999996
2017-08-28,56.4
2017-08-29,58.8
2017-08-30,60.0
2017-08-31,60.0
2017-09-01,56.24
2017-09-02,34.2
2017-09-03,33.44
2017-09-04,38.0
2017-09-05,63.08
2017-09-06,65.36
2017-09-07,66.88
2017-09-08,63.84
2017-09-09,34.96
2017-09-10,37.24
2017-09-11,63.08
2017-09-12,67.64
2017-09-13,68.4
2017-09-14,69.16
2017-09-15,67.64
2017-09-16,37.24
2017-09-17,38.76
2017-09-18,68.4
2017-09-19,72.2
2017-09-20,72.2
2017-09-21,68.4
2017-09-22,67.64
2017-09-23,37.24
2017-09-24,38.76
2017-09-25,68.4
2017-09-26,72.96000000000001
2017-09-27,76.0
2017-09-28,74.48
2017-09-29,69.92
2017-09-30,38.0
2017-10-01,41.31
2017-10-02,72.9
2017-10-03,76.14
2017-10-04,81.0
2017-10-05,80.19000000000001
2017-10-06,71.28
2017-10-07,39.690000000000005
2017-10-08,40.5
2017-10-09,63.18000000000001
2017-10-10,72.09
2017-10-11,71.28
2017-10-12,73.71000000000001
2017-10-13,68.04
2017-10-14,38.88
2017-10-15,41.31
2017-10-16,72.9
2017-10-17,78.57000000000001
2017-10-18,75.33
2017-10-19,74.52000000000001
2017-10-20,70.47
2017-10-21,39.690000000000005
2017-10-22,40.5
2017-10-23,76.14
2017-10-24,76.14
2017-10-25,76.14
2017-10-26,73.71000000000001
2017-10-27,68.85000000000001
2017-10-28,38.88
2017-10-29,41.31
2017-10-30,69.66000000000001
2017-10-31,71.28
2017-11-01,68.08
2017-11-02,71.03999999999999
2017-11-03,67.34
2017-11-04,37.0
2017-11-05,39.96
2017-11-06,66.6
2017-11-07,68.82
2017-11-08,71.03999999999999
2017-11-09,69.56
2017-11-10,56.24
2017-11-11,37.74
2017-11-12,39.22
2017-11-13,69.56
2017-11-14,74.0
2017-11-15,73.26
2017-11-16,73.26
2017-11-17,68.08
2017-11-18,38.48
2017-11-19,38.48
2017-11-20,60.68
2017-11-21,58.46
2017-11-22,45.14
2017-11-23,37.74
2017-11-24,38.48
2017-11-25,37.0
2017-11-26,39.96
2017-11-27,66.6
2017-11-28,71.78
2017-11-29,74.0
2017-11-30,73.26
2017-12-01,67.89999999999999
2017-12-02,37.8
2017-12-03,38.5
2017-12-04,70.0
2017-12-05,70.0
2017-12-06,69.3
2017-12-07,70.0
2017-12-08,65.1
2017-12-09,37.8
2017-12-10,39.9
2017-12-11,67.19999999999999
2017-12-12,67.19999999999999
2017-12-13,65.1
2017-12-14,66.5
2017-12-15,62.99999999999999
2017-12-16,36.4
2017-12-17,37.099999999999994
2017-12-18,60.199999999999996
2017-12-19,60.199999999999996
2017-12-20,53.199999999999996
2017-12-21,51.099999999999994
2017-12-22,42.0
2017-12-23,33.599999999999994
2017-12-24,32.9
2017-12-25,38.5
2017-12-26,38.5
2017-12-27,38.5
2017-12-28,37.8
2017-12-29,36.4
2017-12-30,34.3
2017-12-31,32.199999999999996
2018-01-01,34.79
2018-01-02,46.15
2018-01-03,52.54
2018-01-04,48.989999999999995
2018-01-05,49.699999999999996
2018-01-06,35.5
2018-01-07,36.21
2018-01-08,56.8
2018-01-09,65.32
2018-01-10,68.16
2018-01-11,68.16
2018-01-12,63.19
2018-01-13,38.339999999999996
2018-01-14,38.339999999999996
2018-01-15,48.28
2018-01-16,68.16
2018-01-17,66.03
2018-01-18,68.86999999999999
2018-01-19,65.32
2018-01-20,38.339999999999996
2018-01-21,38.339999999999996
2018-01-22,65.32
2018-01-23,68.86999999999999
2018-01-24,69.58
2018-01-25,71.0
2018-01-26,67.45
2018-01-27,38.339999999999996
2018-01-28,39.05
2018-01-29,66.74
2018-01-30,68.86999999999999
2018-01-31,69.58
2018-02-01,74.25
2018-02-02,69.75
2018-02-03,39.0
2018-02-04,38.25
2018-02-05,63.75
2018-02-06,72.75
2018-02-07,67.5
2018-02-08,72.0
2018-02-09,68.25
2018-02-10,39.0
2018-02-11,39.75
2018-02-12,69.75
2018-02-13,72.75
2018-02-14,70.5
2018-02-15,71.25
2018-02-16,62.25
2018-02-17,38.25
2018-02-18,37.5
2018-02-19,48.75
2018-02-20,64.5
2018-02-21,67.5
2018-02-22,68.25
2018-02-23,65.25
2018-02-24,38.25
2018-02-25,39.75
2018-02-26,71.25
2018-02-27,72.0
2018-02-28,75.0
2018-03-01,72.0
2018-03-02,66.24
2018-03-03,38.879999999999995
2018-03-04,38.16
2018-03-05,67.67999999999999
2018-03-06,70.56
2018-03-07,68.39999999999999
2018-03-08,69.12
2018-03-09,66.96
2018-03-10,38.16
2018-03-11,39.6
2018-03-12,64.8
2018-03-13,64.08
2018-03-14,64.8
2018-03-15,65.52
2018-03-16,61.919999999999995
2018-03-17,37.44
2018-03-18,38.879999999999995
2018-03-19,66.24
2018-03-20,67.67999999999999
2018-03-21,61.919999999999995
2018-03-22,66.96
2018-03-23,62.64
2018-03-24,36.0
2018-03-25,37.44
2018-03-26,61.199999999999996
2018-03-27,64.8
2018-03-28,62.64
2018-03-29,59.04
2018-03-30,44.64
2018-03-31,34.56
2018-04-01,36.4
2018-04-02,56.0
2018-04-03,60.9
2018-04-04,61.599999999999994
2018-04-05,60.9
2018-04-06,57.4
2018-04-07,36.4
2018-04-08,39.199999999999996
2018-04-09,67.19999999999999
2018-04-10,67.19999999999999
2018-04-11,68.6
2018-04-12,67.19999999999999
2018-04-13,65.8
2018-04-14,35.699999999999996
2018-04-15,37.8
2018-04-16,65.1
2018-04-17,67.19999999999999
2018-04-18,67.89999999999999
2018-04-19,70.0
2018-04-20,62.99999999999999
2018-04-21,37.099999999999994
2018-04-22,39.199999999999996
2018-04-23,69.3
2018-04-24,69.3
2018-04-25,67.19999999999999
2018-04-26,70.0
2018-04-27,64.39999999999999
2018-04-28,36.4
2018-04-29,38.5
2018-04-30,69.3
2018-05-01,68.6
2018-05-02,67.89999999999999
2018-05-03,70.0
2018-05-04,65.1
2018-05-05,36.4
2018-05-06,37.8
2018-05-07,67.19999999999999
2018-05-08,68.6
2018-05-09,69.3
2018-05-10,70.0
2018-05-11,65.1
2018-05-12,36.4
2018-05-13,37.8
2018-05-14,68.6
2018-05-15,66.5
2018-05-16,67.19999999999999
2018-05-17,67.19999999999999
2018-05-18,62.3
2018-05-19,35.699999999999996
2018-05-20,37.099999999999994
2018-05-21,63.699999999999996
2018-05-22,65.1
2018-05-23,62.99999999999999
2018-05-24,62.3
2018-05-25,56.0
2018-05-26,35.0
2018-05-27,32.9
2018-05-28,36.4
2018-05-29,58.8
2018-05-30,58.099999999999994
2018-05-31,56.699999999999996
2018-06-01,49.47
2018-06-02,32.64
2018-06-03,33.660000000000004
2018-06-04,51.0
2018-06-05,49.47
2018-06-06,48.96
2018-06-07,47.94
2018-06-08,43.35
2018-06-09,31.62
2018-06-10,32.64
2018-06-11,44.37
2018-06-12,43.86
2018-06-13,42.84
2018-06-14,42.84
2018-06-15,39.78
2018-06-16,31.11
2018-06-17,31.11
2018-06-18,39.78
2018-06-19,39.27
2018-06-20,39.27
2018-06-21,39.27
2018-06-22,37.230000000000004
2018-06-23,31.11
2018-06-24,30.09
2018-06-25,37.74
2018-06-26,38.25
2018-06-27,38.25
2018-06-28,38.76
2018-06-29,36.72
2018-06-30,30.09
2018-07-01,35.88
2018-07-02,42.32
2018-07-03,43.24
2018-07-04,36.34
2018-07-05,42.32
2018-07-06,41.4
2018-07-07,35.88
2018-07-08,35.88
2018-07-09,44.160000000000004
2018-07-10,45.080000000000005
2018-07-11,44.620000000000005
2018-07-12,46.0
2018-07-13,40.940000000000005
2018-07-14,34.04
2018-07-15,33.120000000000005
2018-07-16,42.78
2018-07-17,44.160000000000004
2018-07-18,45.54
2018-07-19,42.78
2018-07-20,39.56
2018-07-21,34.04
2018-07-22,33.58
2018-07-23,42.32
2018-07-24,46.0
2018-07-25,46.0
2018-07-26,45.54
2018-07-27,43.24
2018-07-28,35.88
2018-07-29,35.88
2018-07-30,45.54
2018-07-31,45.54
2018-08-01,35.91
2018-08-02,33.629999999999995
2018-08-03,33.059999999999995
2018-08-04,27.36
2018-08-05,26.79
2018-08-06,33.059999999999995
2018-08-07,35.91
2018-08-08,35.91
2018-08-09,35.91
2018-08-10,34.769999999999996
2018-08-11,26.79
2018-08-12,26.79
2018-08-13,37.62
2018-08-14,40.47
2018-08-15,41.61
2018-08-16,43.31999999999999
2018-08-17,41.61
2018-08-18,27.36
2018-08-19,27.929999999999996
2018-08-20,43.31999999999999
2018-08-21,46.739999999999995
2018-08-22,48.449999999999996
2018-08-23,49.589999999999996
2018-08-24,49.019999999999996
2018-08-25,30.209999999999997
2018-08-26,29.639999999999997
2018-08-27,50.73
2018-08-28,55.28999999999999
2018-08-29,55.28999999999999
2018-08-30,56.99999999999999
2018-08-31,50.73
2018-09-01,32.4
2018-09-02,30.959999999999997
2018-09-03,36.0
2018-09-04,61.919999999999995
2018-09-05,67.67999999999999
2018-09-06,67.67999999999999
2018-09-07,63.36
2018-09-08,32.4
2018-09-09,33.839999999999996
2018-09-10,64.08
2018-09-11,67.67999999999999
2018-09-12,69.84
2018-09-13,71.28
2018-09-14,65.52
2018-09-15,33.839999999999996
2018-09-16,36.0
2018-09-17,67.67999999999999
2018-09-18,69.84
2018-09-19,66.96
2018-09-20,70.56
2018-09-21,67.67999999999999
2018-09-22,33.839999999999996
2018-09-23,35.28
2018-09-24,69.84
2018-09-25,72.0
2018-09-26,71.28
2018-09-27,72.0
2018-09-28,64.8
2018-09-29,33.12
2018-09-30,34.56
2018-10-01,69.16
2018-10-02,72.2
2018-10-03,72.2
2018-10-04,73.72
2018-10-05,64.6
2018-10-06,33.44
2018-10-07,33.44
2018-10-08,58.52
2018-10-09,72.2
2018-10-10,67.64
2018-10-11,69.16
2018-10-12,66.12
2018-10-13,34.2
2018-10-14,35.72
2018-10-15,67.64
2018-10-16,70.68
2018-10-17,69.92
2018-10-18,69.92
2018-10-19,65.36
2018-10-20,33.44
2018-10-21,35.72
2018-10-22,71.44
2018-10-23,72.2
2018-10-24,69.92
2018-10-25,72.2
2018-10-26,66.12
2018-10-27,34.2
2018-10-28,35.72
2018-10-29,69.16
2018-10-30,76.0
2018-10-31,72.96000000000001
2018-11-01,71.0
2018-11-02,65.32
2018-11-03,31.95
2018-11-04,31.24
2018-11-05,60.349999999999994
2018-11-06,58.93
2018-11-07,57.51
2018-11-08,63.19
2018-11-09,61.769999999999996
2018-11-10,31.24
2018-11-11,31.95
2018-11-12,51.83
2018-11-13,65.32
2018-11-14,66.03
2018-11-15,62.48
2018-11-16,58.22
2018-11-17,31.24
2018-11-18,31.95
2018-11-19,53.25
2018-11-20,52.54
2018-11-21,39.05
2018-11-22,31.24
2018-11-23,31.95
2018-11-24,29.82
2018-11-25,33.37
2018-11-26,59.64
2018-11-27,66.74
2018-11-28,67.45
2018-11-29,67.45
2018-11-30,61.059999999999995
2018-12-01,30.080000000000002
2018-12-02,32.0
2018-12-03,60.160000000000004
2018-12-04,64.0
2018-12-05,64.0
2018-12-06,63.36
2018-12-07,58.88
2018-12-08,30.080000000000002
2018-12-09,31.36
2018-12-10,59.52
2018-12-11,60.800000000000004
2018-12-12,61.44
2018-12-13,62.08
2018-12-14,56.32
2018-12-15,29.44
2018-12-16,30.080000000000002
2018-12-17,53.76
2018-12-18,55.04
2018-12-19,54.4
2018-12-20,50.56
2018-12-21,40.32
2018-12-22,27.52
2018-12-23,26.88
2018-12-24,27.52
2018-12-25,31.36
2018-12-26,31.36
2018-12-27,30.72
2018-12-28,30.080000000000002
2018-12-29,27.52
2018-12-30,26.240000000000002
2018-12-31,27.52
2019-01-01,28.380000000000003
2019-01-02,42.24
2019-01-03,46.2
2019-01-04,45.54
2019-01-05,31.020000000000003
2019-01-06,31.68
2019-01-07,54.78
2019-01-08,62.040000000000006
2019-01-09,64.02
2019-01-10,66.0
2019-01-11,64.02
2019-01-12,31.68
2019-01-13,32.34
2019-01-14,62.040000000000006
2019-01-15,63.36
2019-01-16,64.02
2019-01-17,64.02
2019-01-18,59.400000000000006
2019-01-19,31.020000000000003
2019-01-20,29.700000000000003
2019-01-21,36.300000000000004
2019-01-22,60.06
2019-01-23,63.36
2019-01-24,63.36
2019-01-25,62.040000000000006
2019-01-26,32.34
2019-01-27,33.660000000000004
2019-01-28,59.400000000000006
2019-01-29,61.38
2019-01-30,58.080000000000005
