date,CocaCola
2014-02-11,18.2
2014-02-12,23.099999999999998
2014-02-13,16.799999999999997
2014-02-14,17.5
2014-02-15,21.0
2014-02-16,9.1
2014-02-17,24.5
2014-02-18,11.899999999999999
2014-02-19,11.899999999999999
2014-02-20,16.099999999999998
2014-02-21,19.599999999999998
2014-02-22,21.0
2014-02-23,17.5
2014-02-24,16.099999999999998
2014-02-25,11.899999999999999
2014-02-26,18.9
2014-02-27,7.0
2014-02-28,16.799999999999997
2014-03-01,36.75
2014-03-02,32.339999999999996
2014-03-03,40.67
2014-03-04,35.769999999999996
2014-03-05,39.2
2014-03-06,36.75
2014-03-07,38.22
2014-03-08,33.81
2014-03-09,26.46
2014-03-10,27.93
2014-03-11,24.5
2014-03-12,36.26
2014-03-13,34.3
2014-03-14,16.169999999999998
2014-03-15,30.87
2014-03-16,18.62
2014-03-17,27.439999999999998
2014-03-18,42.63
2014-03-19,49.0
2014-03-20,24.99
2014-03-21,28.91
2014-03-22,30.87
2014-03-23,37.24
2014-03-24,42.63
2014-03-25,24.009999999999998
2014-03-26,21.56
2014-03-27,40.18
2014-03-28,28.419999999999998
2014-03-29,44.1
2014-03-30,29.89
2014-03-31,22.54
2014-04-01,36.0
2014-04-02,33.0
2014-04-03,52.8
2014-04-04,24.0
2014-04-05,46.199999999999996
2014-04-06,25.2
2014-04-07,32.4
2014-04-08,36.0
2014-04-09,33.0
2014-04-10,37.199999999999996
2014-04-11,31.799999999999997
2014-04-12,39.0
2014-04-13,16.8
2014-04-14,36.0
2014-04-15,37.8
2014-04-16,33.0
2014-04-17,41.4
2014-04-18,25.8
2014-04-19,39.0
2014-04-20,27.599999999999998
2014-04-21,41.4
2014-04-22,46.199999999999996
2014-04-23,60.0
2014-04-24,43.8
2014-04-25,59.4
2014-04-26,60.0
2014-04-27,46.199999999999996
2014-04-28,39.6
2014-04-29,38.4
2014-04-30,25.8
2014-05-01,11.209999999999999
2014-05-02,12.979999999999999
2014-05-03,17.7
2014-05-04,15.93
2014-05-05,18.88
2014-05-06,14.16
2014-05-07,27.729999999999997
2014-05-08,15.93
2014-05-09,12.979999999999999
2014-05-10,15.93
2014-05-11,12.389999999999999
2014-05-12,15.93
2014-05-13,18.29
2014-05-14,14.16
2014-05-15,22.419999999999998
2014-05-16,23.009999999999998
2014-05-17,15.34
2014-05-18,20.65
2014-05-19,12.389999999999999
2014-05-20,30.68
2014-05-21,17.7
2014-05-22,20.06
2014-05-23,18.88
2014-05-24,26.549999999999997
2014-05-25,47.199999999999996
2014-05-26,59.0
2014-05-27,23.009999999999998
2014-05-28,20.65
2014-05-29,23.009999999999998
2014-05-30,18.88
2014-05-31,23.009999999999998
2014-06-01,32.76
2014-06-02,45.99
2014-06-03,49.14
2014-06-04,45.99
2014-06-05,21.42
2014-06-06,48.51
2014-06-07,37.17
2014-06-08,37.8
2014-06-09,43.47
2014-06-10,25.2
2014-06-11,28.98
2014-06-12,50.4
2014-06-13,34.02
2014-06-14,37.17
2014-06-15,58.59
2014-06-16,47.25
2014-06-17,32.13
2014-06-18,47.25
2014-06-19,63.0
2014-06-20,49.77
2014-06-21,37.17
2014-06-22,47.25
2014-06-23,33.39
2014-06-24,32.13
2014-06-25,62.37
2014-06-26,43.47
2014-06-27,49.77
2014-06-28,46.62
2014-06-29,21.42
2014-06-30,55.44
2014-07-01,38.0
2014-07-02,43.0
2014-07-03,45.0
2014-07-04,36.0
2014-07-05,60.0
2014-07-06,87.0
2014-07-07,86.0
2014-07-08,37.0
2014-07-09,52.0
2014-07-10,67.0
2014-07-11,89.0
2014-07-12,29.0
2014-07-13,35.0
2014-07-14,42.0
2014-07-15,27.0
2014-07-16,62.0
2014-07-17,52.0
2014-07-18,84.0
2014-07-19,66.0
2014-07-20,55.0
2014-07-21,56.0
2014-07-22,46.0
2014-07-23,100.0
2014-07-24,71.0
2014-07-25,64.0
2014-07-26,48.0
2014-07-27,66.0
2014-07-28,52.0
2014-07-29,65.0
2014-07-30,52.0
2014-07-31,47.0
2014-08-01,25.2
2014-08-02,42.699999999999996
2014-08-03,21.7
2014-08-04,27.299999999999997
2014-08-05,44.099999999999994
2014-08-06,21.0
2014-08-07,32.199999999999996
2014-08-08,40.599999999999994
2014-08-09,43.4
2014-08-10,70.0
2014-08-11,27.299999999999997
2014-08-12,16.799999999999997
2014-08-13,30.799999999999997
2014-08-14,35.0
2014-08-15,28.7
2014-08-16,17.5
2014-08-17,39.199999999999996
2014-08-18,30.799999999999997
2014-08-19,34.3
2014-08-20,20.299999999999997
2014-08-21,23.799999999999997
2014-08-22,28.0
2014-08-23,33.599999999999994
2014-08-24,30.099999999999998
2014-08-25,33.599999999999994
2014-08-26,23.099999999999998
2014-08-27,13.299999999999999
2014-08-28,20.299999999999997
2014-08-29,35.0
2014-08-30,16.799999999999997
2014-08-31,25.9
2014-09-01,48.64
2014-09-02,36.480000000000004
2014-09-03,51.2
2014-09-04,64.0
2014-09-05,37.76
2014-09-06,37.76
2014-09-07,52.480000000000004
2014-09-08,30.080000000000002
2014-09-09,35.2
2014-09-10,51.2
2014-09-11,42.24
2014-09-12,46.72
2014-09-13,49.92
2014-09-14,38.4
2014-09-15,36.480000000000004
2014-09-16,44.800000000000004
2014-09-17,48.0
2014-09-18,57.6
2014-09-19,25.6
2014-09-20,35.2
2014-09-21,26.240000000000002
2014-09-22,33.28
2014-09-23,44.800000000000004
2014-09-24,45.44
2014-09-25,39.68
2014-09-26,25.6
2014-09-27,44.160000000000004
2014-09-28,15.36
2014-09-29,39.04
2014-09-30,41.6
2014-10-01,37.2
2014-10-02,44.64
2014-10-03,38.44
2014-10-04,48.36
2014-10-05,38.44
2014-10-06,55.8
2014-10-07,36.58
2014-10-08,36.58
2014-10-09,52.08
2014-10-10,52.7
2014-10-11,62.0
2014-10-12,52.08
2014-10-13,29.759999999999998
2014-10-14,53.94
2014-10-15,47.74
2014-10-16,40.92
2014-10-17,31.62
2014-10-18,43.4
2014-10-19,52.08
2014-10-20,29.759999999999998
2014-10-21,47.74
2014-10-22,62.0
2014-10-23,48.36
2014-10-24,34.72
2014-10-25,53.32
2014-10-26,42.78
2014-10-27,54.56
2014-10-28,43.4
2014-10-29,39.68
2014-10-30,52.08
2014-10-31,51.46
2014-11-01,38.43
2014-11-02,12.2
2014-11-03,47.58
2014-11-04,28.06
2014-11-05,27.45
2014-11-06,34.16
2014-11-07,29.28
2014-11-08,36.6
2014-11-09,35.99
2014-11-10,25.009999999999998
2014-11-11,56.73
2014-11-12,43.92
2014-11-13,50.019999999999996
2014-11-14,61.0
2014-11-15,23.79
2014-11-16,31.11
2014-11-17,36.6
2014-11-18,59.78
2014-11-19,42.699999999999996
2014-11-20,37.82
2014-11-21,29.28
2014-11-22,11.59
2014-11-23,34.769999999999996
2014-11-24,37.21
2014-11-25,35.38
2014-11-26,43.92
2014-11-27,36.6
2014-11-28,37.82
2014-11-29,19.52
2014-11-30,34.769999999999996
2014-12-01,21.599999999999998
2014-12-02,40.8
2014-12-03,28.799999999999997
2014-12-04,45.6
2014-12-05,33.6
2014-12-06,8.4
2014-12-07,36.6
2014-12-08,35.4
2014-12-09,19.2
2014-12-10,30.0
2014-12-11,27.0
2014-12-12,17.4
2014-12-13,34.8
2014-12-14,60.0
2014-12-15,27.0
2014-12-16,13.2
2014-12-17,31.2
2014-12-18,35.4
2014-12-19,22.8
2014-12-20,40.199999999999996
2014-12-21,13.799999999999999
2014-12-22,42.0
2014-12-23,45.6
2014-12-24,34.8
2014-12-25,15.0
2014-12-26,34.199999999999996
2014-12-27,36.0
2014-12-28,26.4
2014-12-29,25.8
2014-12-30,22.8
2014-12-31,19.8
2015-01-01,39.44
2015-01-02,33.059999999999995
2015-01-03,31.9
2015-01-04,17.4
2015-01-05,18.56
2015-01-06,26.099999999999998
2015-01-07,25.52
2015-01-08,44.08
2015-01-09,45.239999999999995
2015-01-10,27.259999999999998
2015-01-11,8.7
2015-01-12,6.959999999999999
2015-01-13,28.999999999999996
2015-01-14,22.04
2015-01-15,32.48
2015-01-16,19.139999999999997
2015-01-17,13.919999999999998
2015-01-18,31.9
2015-01-19,31.319999999999997
2015-01-20,43.5
2015-01-21,57.99999999999999
2015-01-22,17.98
2015-01-23,29.58
2015-01-24,22.619999999999997
2015-01-25,31.9
2015-01-26,13.919999999999998
2015-01-27,42.339999999999996
2015-01-28,24.939999999999998
2015-01-29,57.419999999999995
2015-01-30,22.04
2015-01-31,30.74
2015-02-01,21.42
2015-02-02,54.18
2015-02-03,34.65
2015-02-04,37.17
2015-02-05,32.13
2015-02-06,47.25
2015-02-07,14.49
2015-02-08,27.09
2015-02-09,28.35
2015-02-10,45.36
2015-02-11,63.0
2015-02-12,34.02
2015-02-13,33.39
2015-02-14,14.49
2015-02-15,37.17
2015-02-16,34.02
2015-02-17,40.95
2015-02-18,46.62
2015-02-19,49.77
2015-02-20,30.240000000000002
2015-02-21,27.09
2015-02-22,35.910000000000004
2015-02-23,30.87
2015-02-24,22.68
2015-02-25,37.8
2015-02-26,40.95
2015-02-27,26.46
2015-02-28,39.06
2015-03-01,33.28
2015-03-02,51.84
2015-03-03,32.64
2015-03-04,35.2
2015-03-05,56.96
2015-03-06,33.92
2015-03-07,58.24
2015-03-08,35.2
2015-03-09,28.16
2015-03-10,32.64
2015-03-11,30.72
2015-03-12,39.68
2015-03-13,28.8
2015-03-14,42.24
2015-03-15,14.08
2015-03-16,25.6
2015-03-17,28.16
2015-03-18,30.72
2015-03-19,28.16
2015-03-20,19.84
2015-03-21,35.2
2015-03-22,28.16
2015-03-23,49.92
2015-03-24,22.400000000000002
2015-03-25,37.76
2015-03-26,64.0
2015-03-27,37.76
2015-03-28,31.36
2015-03-29,42.24
2015-03-30,46.08
2015-03-31,39.68
2015-04-01,45.5
2015-04-02,53.95
2015-04-03,38.35
2015-04-04,44.85
2015-04-05,46.800000000000004
2015-04-06,35.75
2015-04-07,40.95
2015-04-08,61.75
2015-04-09,34.45
2015-04-10,24.7
2015-04-11,45.5
2015-04-12,44.85
2015-04-13,27.3
2015-04-14,50.050000000000004
2015-04-15,27.3
2015-04-16,58.5
2015-04-17,53.95
2015-04-18,40.95
2015-04-19,26.650000000000002
2015-04-20,27.3
2015-04-21,44.2
2015-04-22,57.85
2015-04-23,34.45
2015-04-24,39.65
2015-04-25,35.75
2015-04-26,26.650000000000002
2015-04-27,65.0
2015-04-28,37.050000000000004
2015-04-29,58.5
2015-04-30,63.050000000000004
2015-05-01,30.36
2015-05-02,33.809999999999995
2015-05-03,57.959999999999994
2015-05-04,46.919999999999995
2015-05-05,35.879999999999995
2015-05-06,44.16
2015-05-07,48.3
2015-05-08,57.959999999999994
2015-05-09,34.5
2015-05-10,60.029999999999994
2015-05-11,37.949999999999996
2015-05-12,58.65
2015-05-13,47.61
2015-05-14,63.48
2015-05-15,31.049999999999997
2015-05-16,24.839999999999996
2015-05-17,48.989999999999995
2015-05-18,66.24
2015-05-19,29.669999999999998
2015-05-20,44.849999999999994
2015-05-21,54.51
2015-05-22,69.0
2015-05-23,66.92999999999999
2015-05-24,69.0
2015-05-25,53.129999999999995
2015-05-26,52.44
2015-05-27,48.3
2015-05-28,34.5
2015-05-29,31.74
2015-05-30,34.5
2015-05-31,48.989999999999995
2015-06-01,22.619999999999997
2015-06-02,30.159999999999997
2015-06-03,51.04
2015-06-04,35.96
2015-06-05,57.99999999999999
2015-06-06,30.159999999999997
2015-06-07,20.88
2015-06-08,31.319999999999997
2015-06-09,30.74
2015-06-10,24.36
2015-06-11,8.12
2015-06-12,33.059999999999995
2015-06-13,15.659999999999998
2015-06-14,26.099999999999998
2015-06-15,23.779999999999998
2015-06-16,23.779999999999998
2015-06-17,19.72
2015-06-18,27.839999999999996
2015-06-19,16.24
2015-06-20,20.299999999999997
2015-06-21,20.88
2015-06-22,19.72
2015-06-23,15.659999999999998
2015-06-24,23.779999999999998
2015-06-25,20.299999999999997
2015-06-26,33.059999999999995
2015-06-27,20.299999999999997
2015-06-28,20.88
2015-06-29,40.019999999999996
2015-06-30,38.86
2015-07-01,22.14
2015-07-02,26.46
2015-07-03,8.64
2015-07-04,19.44
2015-07-05,35.64
2015-07-06,54.0
2015-07-07,28.62
2015-07-08,24.840000000000003
2015-07-09,7.0200000000000005
2015-07-10,18.900000000000002
2015-07-11,23.220000000000002
2015-07-12,37.260000000000005
2015-07-13,28.62
2015-07-14,14.040000000000001
2015-07-15,28.080000000000002
2015-07-16,18.36
2015-07-17,30.240000000000002
2015-07-18,18.900000000000002
2015-07-19,19.44
2015-07-20,37.260000000000005
2015-07-21,28.62
2015-07-22,21.6
2015-07-23,36.18
2015-07-24,26.46
2015-07-25,18.36
2015-07-26,18.36
2015-07-27,14.040000000000001
2015-07-28,35.64
2015-07-29,21.6
2015-07-30,10.8
2015-07-31,30.240000000000002
2015-08-01,30.6
2015-08-02,21.93
2015-08-03,23.97
2015-08-04,20.4
2015-08-05,30.6
2015-08-06,23.97
2015-08-07,17.85
2015-08-08,21.93
2015-08-09,17.34
2015-08-10,23.97
2015-08-11,33.660000000000004
2015-08-12,13.77
2015-08-13,20.91
2015-08-14,14.280000000000001
2015-08-15,17.34
2015-08-16,30.6
2015-08-17,27.03
2015-08-18,47.43
2015-08-19,27.03
2015-08-20,23.46
2015-08-21,20.91
2015-08-22,47.43
2015-08-23,51.0
2015-08-24,29.580000000000002
2015-08-25,13.26
2015-08-26,19.38
2015-08-27,29.580000000000002
2015-08-28,23.97
2015-08-29,12.75
2015-08-30,29.07
2015-08-31,35.19
2015-09-01,31.349999999999998
2015-09-02,19.95
2015-09-03,23.939999999999998
2015-09-04,54.15
2015-09-05,15.959999999999999
2015-09-06,37.62
2015-09-07,14.819999999999999
2015-09-08,35.339999999999996
2015-09-09,34.769999999999996
2015-09-10,38.76
2015-09-11,15.959999999999999
2015-09-12,9.69
2015-09-13,14.819999999999999
2015-09-14,15.389999999999999
2015-09-15,19.38
2015-09-16,23.369999999999997
2015-09-17,15.389999999999999
2015-09-18,56.99999999999999
2015-09-19,25.65
2015-09-20,19.95
2015-09-21,15.389999999999999
2015-09-22,22.799999999999997
2015-09-23,35.339999999999996
2015-09-24,31.349999999999998
2015-09-25,24.509999999999998
2015-09-26,20.52
2015-09-27,54.72
2015-09-28,34.199999999999996
2015-09-29,30.209999999999997
2015-09-30,34.199999999999996
2015-10-01,34.72
2015-10-02,40.3
2015-10-03,46.5
2015-10-04,28.52
2015-10-05,17.36
2015-10-06,52.7
2015-10-07,47.74
2015-10-08,26.66
2015-10-09,45.26
2015-10-10,34.72
2015-10-11,29.14
2015-10-12,27.28
2015-10-13,34.72
2015-10-14,34.1
2015-10-15,52.08
2015-10-16,22.32
2015-10-17,28.52
2015-10-18,62.0
2015-10-19,39.06
2015-10-20,37.82
2015-10-21,26.04
2015-10-22,60.76
2015-10-23,31.0
2015-10-24,33.48
2015-10-25,16.74
2015-10-26,29.759999999999998
2015-10-27,33.48
2015-10-28,45.88
2015-10-29,25.419999999999998
2015-10-30,45.26
2015-10-31,22.94
2015-11-01,20.299999999999997
2015-11-02,17.4
2015-11-03,25.52
2015-11-04,37.699999999999996
2015-11-05,17.4
2015-11-06,20.88
2015-11-07,34.22
2015-11-08,19.139999999999997
2015-11-09,20.299999999999997
2015-11-10,42.919999999999995
2015-11-11,9.28
2015-11-12,17.98
2015-11-13,27.839999999999996
2015-11-14,34.22
2015-11-15,19.139999999999997
2015-11-16,23.2
2015-11-17,17.4
2015-11-18,31.9
2015-11-19,20.299999999999997
2015-11-20,21.459999999999997
2015-11-21,15.079999999999998
2015-11-22,11.02
2015-11-23,30.159999999999997
2015-11-24,30.74
2015-11-25,33.059999999999995
2015-11-26,57.99999999999999
2015-11-27,17.98
2015-11-28,29.58
2015-11-29,26.099999999999998
2015-11-30,16.82
2015-12-01,28.669999999999998
2015-12-02,37.82
2015-12-03,23.79
2015-12-04,35.99
2015-12-05,30.5
2015-12-06,41.48
2015-12-07,61.0
2015-12-08,37.21
2015-12-09,49.41
2015-12-10,53.07
2015-12-11,33.55
2015-12-12,38.43
2015-12-13,37.82
2015-12-14,32.33
2015-12-15,35.99
2015-12-16,36.6
2015-12-17,43.92
2015-12-18,39.65
2015-12-19,36.6
2015-12-20,32.94
2015-12-21,32.94
2015-12-22,43.31
2015-12-23,20.74
2015-12-24,28.06
2015-12-25,59.78
2015-12-26,43.31
2015-12-27,46.97
2015-12-28,33.55
2015-12-29,36.6
2015-12-30,31.11
2015-12-31,35.99
2016-01-01,29.279999999999998
2016-01-02,25.919999999999998
2016-01-03,31.68
2016-01-04,13.44
2016-01-05,24.0
2016-01-06,29.759999999999998
2016-01-07,48.0
2016-01-08,35.519999999999996
2016-01-09,15.36
2016-01-10,37.44
2016-01-11,15.36
2016-01-12,31.2
2016-01-13,29.279999999999998
2016-01-14,22.56
2016-01-15,35.04
2016-01-16,21.599999999999998
2016-01-17,27.36
2016-01-18,24.96
2016-01-19,33.6
2016-01-20,44.64
2016-01-21,24.0
2016-01-22,29.279999999999998
2016-01-23,34.08
2016-01-24,27.84
2016-01-25,25.919999999999998
2016-01-26,34.08
2016-01-27,39.36
2016-01-28,31.68
2016-01-29,16.32
2016-01-30,15.84
2016-01-31,21.599999999999998
2016-02-01,20.58
2016-02-02,37.73
2016-02-03,41.65
2016-02-04,26.95
2016-02-05,15.19
2016-02-06,28.419999999999998
2016-02-07,42.63
2016-02-08,49.0
2016-02-09,41.16
2016-02-10,20.58
2016-02-11,26.95
2016-02-12,31.36
2016-02-13,21.56
2016-02-14,28.419999999999998
2016-02-15,36.75
2016-02-16,37.73
2016-02-17,41.65
2016-02-18,32.339999999999996
2016-02-19,39.69
2016-02-20,16.169999999999998
2016-02-21,15.68
2016-02-22,35.28
2016-02-23,34.79
2016-02-24,43.61
2016-02-25,44.589999999999996
2016-02-26,36.75
2016-02-27,28.91
2016-02-28,46.55
2016-02-29,31.36
2016-03-01,37.800000000000004
2016-03-02,54.0
2016-03-03,30.240000000000002
2016-03-04,31.32
2016-03-05,39.96
2016-03-06,25.92
2016-03-07,38.88
2016-03-08,46.440000000000005
2016-03-09,35.64
2016-03-10,30.78
2016-03-11,34.56
2016-03-12,50.220000000000006
2016-03-13,26.46
2016-03-14,30.78
2016-03-15,41.580000000000005
2016-03-16,30.78
2016-03-17,39.42
2016-03-18,26.46
2016-03-19,40.5
2016-03-20,39.96
2016-03-21,25.380000000000003
2016-03-22,36.72
2016-03-23,48.06
2016-03-24,17.28
2016-03-25,42.660000000000004
2016-03-26,41.580000000000005
2016-03-27,28.62
2016-03-28,23.220000000000002
2016-03-29,34.02
2016-03-30,25.380000000000003
2016-03-31,36.72
2016-04-01,41.040000000000006
2016-04-02,22.14
2016-04-03,30.240000000000002
2016-04-04,35.1
2016-04-05,28.62
2016-04-06,39.42
2016-04-07,25.380000000000003
2016-04-08,18.900000000000002
2016-04-09,17.28
2016-04-10,17.28
2016-04-11,28.62
2016-04-12,36.18
2016-04-13,28.62
2016-04-14,25.92
2016-04-15,26.46
2016-04-16,18.36
2016-04-17,9.18
2016-04-18,25.380000000000003
2016-04-19,32.400000000000006
2016-04-20,29.160000000000004
2016-04-21,28.62
2016-04-22,33.480000000000004
2016-04-23,22.68
2016-04-24,22.14
2016-04-25,54.0
2016-04-26,7.0200000000000005
2016-04-27,32.400000000000006
2016-04-28,28.62
2016-04-29,22.14
2016-04-30,39.42
2016-05-01,22.0
2016-05-02,13.750000000000002
2016-05-03,25.85
2016-05-04,23.1
2016-05-05,15.950000000000001
2016-05-06,19.8
2016-05-07,17.6
2016-05-08,9.9
2016-05-09,28.6
2016-05-10,17.05
2016-05-11,7.700000000000001
2016-05-12,27.500000000000004
2016-05-13,23.1
2016-05-14,15.400000000000002
2016-05-15,21.450000000000003
2016-05-16,23.650000000000002
2016-05-17,11.55
2016-05-18,25.3
2016-05-19,14.3
2016-05-20,25.3
2016-05-21,19.25
2016-05-22,19.8
2016-05-23,22.0
2016-05-24,25.3
2016-05-25,11.0
2016-05-26,26.400000000000002
2016-05-27,30.800000000000004
2016-05-28,19.8
2016-05-29,55.00000000000001
2016-05-30,49.50000000000001
2016-05-31,19.25
2016-06-01,29.759999999999998
2016-06-02,37.92
2016-06-03,30.72
2016-06-04,48.0
2016-06-05,41.28
2016-06-06,26.88
2016-06-07,24.0
2016-06-08,26.88
2016-06-09,33.6
2016-06-10,28.799999999999997
2016-06-11,19.2
2016-06-12,42.239999999999995
2016-06-13,37.92
2016-06-14,16.32
2016-06-15,29.759999999999998
2016-06-16,41.76
2016-06-17,34.08
2016-06-18,23.52
2016-06-19,40.8
2016-06-20,32.64
2016-06-21,35.519999999999996
2016-06-22,24.96
2016-06-23,27.84
2016-06-24,28.32
2016-06-25,29.759999999999998
2016-06-26,33.6
2016-06-27,29.759999999999998
2016-06-28,43.68
2016-06-29,33.6
2016-06-30,39.839999999999996
2016-07-01,29.279999999999998
2016-07-02,19.68
2016-07-03,26.4
2016-07-04,22.08
2016-07-05,17.28
2016-07-06,17.759999999999998
2016-07-07,21.599999999999998
2016-07-08,25.439999999999998
2016-07-09,41.28
2016-07-10,24.96
2016-07-11,48.0
2016-07-12,21.599999999999998
2016-07-13,26.88
2016-07-14,13.92
2016-07-15,34.08
2016-07-16,16.8
2016-07-17,28.32
2016-07-18,21.599999999999998
2016-07-19,40.32
2016-07-20,16.8
2016-07-21,24.0
2016-07-22,22.08
2016-07-23,24.96
2016-07-24,29.759999999999998
2016-07-25,39.839999999999996
2016-07-26,28.32
2016-07-27,28.32
2016-07-28,28.32
2016-07-29,28.799999999999997
2016-07-30,16.32
2016-07-31,30.24
2016-08-01,24.3
2016-08-02,27.45
2016-08-03,29.25
2016-08-04,33.75
2016-08-05,35.550000000000004
2016-08-06,23.400000000000002
2016-08-07,13.5
2016-08-08,45.0
2016-08-09,45.0
2016-08-10,34.2
2016-08-11,40.95
2016-08-12,32.4
2016-08-13,16.650000000000002
2016-08-14,15.3
2016-08-15,20.25
2016-08-16,40.95
2016-08-17,31.95
2016-08-18,26.55
2016-08-19,21.150000000000002
2016-08-20,23.85
2016-08-21,31.05
2016-08-22,26.1
2016-08-23,23.400000000000002
2016-08-24,28.35
2016-08-25,32.4
2016-08-26,30.150000000000002
2016-08-27,22.5
2016-08-28,37.800000000000004
2016-08-29,18.45
2016-08-30,34.2
2016-08-31,26.55
2016-09-01,48.0
2016-09-02,46.559999999999995
2016-09-03,25.439999999999998
2016-09-04,35.519999999999996
2016-09-05,30.24
2016-09-06,33.6
2016-09-07,43.68
2016-09-08,39.36
2016-09-09,29.279999999999998
2016-09-10,43.199999999999996
2016-09-11,24.0
2016-09-12,30.72
2016-09-13,28.32
2016-09-14,46.559999999999995
2016-09-15,34.08
2016-09-16,37.92
2016-09-17,18.72
2016-09-18,20.64
2016-09-19,33.12
2016-09-20,28.32
2016-09-21,31.2
2016-09-22,36.96
2016-09-23,32.64
2016-09-24,28.799999999999997
2016-09-25,32.16
2016-09-26,38.4
2016-09-27,33.12
2016-09-28,46.08
2016-09-29,38.879999999999995
2016-09-30,35.04
2016-10-01,35.64
2016-10-02,54.0
2016-10-03,36.18
2016-10-04,19.44
2016-10-05,25.92
2016-10-06,26.46
2016-10-07,20.520000000000003
2016-10-08,15.66
2016-10-09,23.76
2016-10-10,19.98
2016-10-11,16.740000000000002
2016-10-12,30.240000000000002
2016-10-13,6.48
2016-10-14,41.580000000000005
2016-10-15,28.62
2016-10-16,19.44
2016-10-17,29.700000000000003
2016-10-18,36.18
2016-10-19,23.220000000000002
2016-10-20,9.72
2016-10-21,43.74
2016-10-22,20.520000000000003
2016-10-23,23.76
2016-10-24,29.160000000000004
2016-10-25,19.44
2016-10-26,12.96
2016-10-27,29.160000000000004
2016-10-28,23.76
2016-10-29,28.080000000000002
2016-10-30,27.0
2016-10-31,25.92
2016-11-01,41.580000000000005
2016-11-02,51.300000000000004
2016-11-03,41.580000000000005
2016-11-04,27.0
2016-11-05,28.080000000000002
2016-11-06,20.520000000000003
2016-11-07,30.78
2016-11-08,18.900000000000002
2016-11-09,36.18
2016-11-10,43.2
2016-11-11,35.64
2016-11-12,34.56
2016-11-13,30.240000000000002
2016-11-14,54.0
2016-11-15,39.42
2016-11-16,45.36
2016-11-17,49.14
2016-11-18,32.400000000000006
2016-11-19,24.3
2016-11-20,39.96
2016-11-21,40.5
2016-11-22,35.1
2016-11-23,46.440000000000005
2016-11-24,34.56
2016-11-25,28.62
2016-11-26,29.160000000000004
2016-11-27,22.68
2016-11-28,23.220000000000002
2016-11-29,42.120000000000005
2016-11-30,54.0
2016-12-01,19.6
2016-12-02,23.03
2016-12-03,26.46
2016-12-04,13.719999999999999
2016-12-05,35.28
2016-12-06,40.18
2016-12-07,49.0
2016-12-08,34.3
2016-12-09,28.419999999999998
2016-12-10,24.5
2016-12-11,23.52
2016-12-12,19.11
2016-12-13,19.6
2016-12-14,12.25
2016-12-15,22.54
2016-12-16,21.07
2016-12-17,27.439999999999998
2016-12-18,18.13
2016-12-19,25.97
2016-12-20,10.78
2016-12-21,22.05
2016-12-22,22.54
2016-12-23,11.27
2016-12-24,16.169999999999998
2016-12-25,24.009999999999998
2016-12-26,9.31
2016-12-27,35.28
2016-12-28,22.05
2016-12-29,26.95
2016-12-30,19.6
2016-12-31,14.7
2017-01-01,32.64
2017-01-02,31.11
2017-01-03,21.42
2017-01-04,47.94
2017-01-05,40.29
2017-01-06,34.68
2017-01-07,30.6
2017-01-08,20.91
2017-01-09,38.76
2017-01-10,30.6
2017-01-11,20.4
2017-01-12,36.21
2017-01-13,31.62
2017-01-14,36.72
2017-01-15,27.03
2017-01-16,51.0
2017-01-17,38.25
2017-01-18,40.8
2017-01-19,30.6
2017-01-20,35.7
2017-01-21,30.09
2017-01-22,35.19
2017-01-23,43.86
2017-01-24,24.990000000000002
2017-01-25,33.15
2017-01-26,15.3
2017-01-27,26.01
2017-01-28,33.660000000000004
2017-01-29,33.15
2017-01-30,34.68
2017-01-31,32.13
2017-02-01,24.380000000000003
2017-02-02,43.99
2017-02-03,42.93
2017-02-04,43.46
2017-02-05,42.400000000000006
2017-02-06,53.0
2017-02-07,48.760000000000005
2017-02-08,51.940000000000005
2017-02-09,38.690000000000005
2017-02-10,31.270000000000003
2017-02-11,45.580000000000005
2017-02-12,33.39
2017-02-13,43.99
2017-02-14,47.17
2017-02-15,33.92
2017-02-16,38.690000000000005
2017-02-17,30.21
2017-02-18,32.86
2017-02-19,40.81
2017-02-20,40.28
2017-02-21,32.86
2017-02-22,21.73
2017-02-23,43.99
2017-02-24,37.1
2017-02-25,20.14
2017-02-26,45.050000000000004
2017-02-27,30.740000000000002
2017-02-28,23.32
2017-03-01,39.22
2017-03-02,25.970000000000002
2017-03-03,34.980000000000004
2017-03-04,29.150000000000002
2017-03-05,23.32
2017-03-06,53.0
2017-03-07,31.8
2017-03-08,29.150000000000002
2017-03-09,31.270000000000003
2017-03-10,39.75
2017-03-11,20.14
2017-03-12,30.21
2017-03-13,33.92
2017-03-14,24.380000000000003
2017-03-15,31.8
2017-03-16,39.75
2017-03-17,28.09
2017-03-18,29.68
2017-03-19,29.150000000000002
2017-03-20,39.22
2017-03-21,44.52
2017-03-22,16.96
2017-03-23,29.68
2017-03-24,37.63
2017-03-25,30.21
2017-03-26,23.32
2017-03-27,27.03
2017-03-28,32.33
2017-03-29,27.560000000000002
2017-03-30,39.75
2017-03-31,25.44
2017-04-01,26.950000000000003
2017-04-02,48.400000000000006
2017-04-03,36.85
2017-04-04,48.95
2017-04-05,29.700000000000003
2017-04-06,44.550000000000004
2017-04-07,20.35
2017-04-08,21.450000000000003
2017-04-09,40.150000000000006
2017-04-10,45.650000000000006
2017-04-11,30.250000000000004
2017-04-12,25.3
