,Company ticker,date,Year,Month,Quarter,Open,High,Low,Close,Adj Close,Volume,company_news,world_news,company_trends,Coronavirus,presidential election,Lockdown,Pandemic,Quarantine
10,AAPL,2011-01-13,2011,1,1,49.308570861816406,49.52000045776367,49.12142944335938,49.38285827636719,42.7506103515625,74195100.0,0.38786516853932584,0.6935,26.4,0.0,0.79,0.8,1.64,0.39
11,AAPL,2011-01-14,2011,1,1,49.41285705566406,49.78285598754883,49.20571517944336,49.78285598754883,43.09688186645508,77210000.0,0.3684719101123595,-0.9866,25.08,0.0,0.77,0.8200000000000001,1.46,0.7000000000000001
12,AAPL,2011-01-15,2011,1,1,49.41285705566406,49.64999866485596,48.54714393615723,49.50321388244629,42.85479927062988,175469875.0,0.43634831460674167,-0.7398,29.700000000000006,0.0,0.34,0.72,1.5,0.5
13,AAPL,2011-01-16,2011,1,1,49.41285705566406,49.64999866485596,48.54714393615723,49.50321388244629,42.85479927062988,175469875.0,0.43634831460674167,0.9785,29.700000000000006,0.0,0.34,0.46,1.44,0.76
14,AAPL,2011-01-17,2011,1,1,49.41285705566406,49.51714134216309,47.888572692871094,49.22357177734375,42.61271667480469,273729750.0,0.9473,0.7841,28.71,0.0,0.7000000000000001,0.76,0.94,0.71
15,AAPL,2011-01-18,2011,1,1,47.07428741455078,49.251426696777344,46.57143020629883,48.66428756713867,42.1285514831543,470249500.0,0.7474,0.9417,30.03,0.0,0.55,0.64,1.54,0.76
16,AAPL,2011-01-19,2011,1,1,49.76428604125977,49.79999923706055,48.12571334838867,48.40571594238281,41.90470504760742,283903200.0,0.1476,-0.9726,27.72,0.0,0.95,0.98,1.14,0.38
17,AAPL,2011-01-20,2011,1,1,48.06142807006836,48.32857131958008,47.15999984741211,47.52571487426758,41.14288330078125,191197300.0,0.1353,-0.8208,25.41,0.0,0.71,1.32,1.42,0.19
18,AAPL,2011-01-21,2011,1,1,47.68142700195313,47.84000015258789,46.66143035888672,46.67428588867188,40.40580368041992,188600300.0,0.1353,0.464,25.41,0.0,0.68,0.84,1.22,0.1
19,AAPL,2011-01-22,2011,1,1,47.68142700195313,48.0235710144043,46.6678581237793,47.44071388244629,41.069297790527344,166135550.0,0.1909,-0.872,29.37,0.0,0.66,0.44,1.2,0.61
20,AAPL,2011-01-23,2011,1,1,47.68142700195313,48.0235710144043,46.6678581237793,47.44071388244629,41.069297790527344,166135550.0,0.19304494382022475,-0.0241,29.700000000000006,0.0,0.62,0.72,1.56,0.12
21,AAPL,2011-01-24,2011,1,1,46.69571304321289,48.2071418762207,46.67428588867188,48.2071418762207,41.73279190063477,143670800.0,0.6292,0.5948,24.42,0.0,0.59,0.48,1.46,0.5700000000000001
22,AAPL,2011-01-25,2011,1,1,48.047142028808594,48.77714157104492,47.79571533203125,48.77142715454102,42.2213020324707,136717000.0,0.6377027027027027,-0.9733,24.75,0.0,0.91,0.58,1.18,0.76
23,AAPL,2011-01-26,2011,1,1,48.9942855834961,49.37142944335938,48.78571319580078,49.12142944335938,42.52429580688477,126718900.0,0.372,-0.4294,23.76,0.0,0.94,0.84,1.38,0.28
24,AAPL,2011-01-27,2011,1,1,49.1114273071289,49.24142837524414,48.97571563720703,49.02999877929688,42.44514465332031,71256500.0,0.6658,0.4215,24.75,0.0,1.0,2.0,1.36,0.67
25,AAPL,2011-01-28,2011,1,1,49.16714096069336,49.20000076293945,47.64714431762695,48.01428604125977,41.56584167480469,148014300.0,0.6569226666666667,0.9778,24.42,0.0,0.38,0.78,2.0,0.9
26,AAPL,2011-01-29,2011,1,1,49.16714096069336,48.888572692871094,47.7021427154541,48.2442855834961,41.76495552062988,121163000.0,0.7545733333333333,0.9519,28.05,0.0,0.33,0.56,1.52,0.24
27,AAPL,2011-01-30,2011,1,1,49.16714096069336,48.888572692871094,47.7021427154541,48.2442855834961,41.76495552062988,121163000.0,0.7634506666666668,0.9652,28.380000000000006,0.0,0.55,0.56,1.88,0.8300000000000001
28,AAPL,2011-01-31,2011,1,1,47.97142791748047,48.57714462280274,47.75714111328125,48.47428512573242,41.96406936645508,94311700.0,0.6214133333333334,0.6642,23.1,0.0,0.48,0.36,1.02,0.81
29,AAPL,2011-02-01,2011,2,1,48.75714111328125,49.37857055664063,48.71142959594727,49.290000915527344,42.67021560668945,106658300.0,0.2933,0.9602,24.49,0.0,0.52,0.73,1.22,0.26
30,AAPL,2011-02-02,2011,2,1,49.2071418762207,49.32143020629883,49.07857131958008,49.18857192993164,42.582420349121094,64738800.0,0.2970126582278481,0.9387,24.8,0.0,0.54,0.98,0.98,0.9
31,AAPL,2011-02-03,2011,2,1,49.11428451538086,49.17714309692383,48.36428451538086,49.06285858154297,42.47359085083008,98449400.0,0.30815063291139244,0.5159,25.73,0.0,0.48,1.0,2.0,0.72
32,AAPL,2011-02-04,2011,2,1,49.09142684936523,49.52857208251953,49.07285690307617,49.5,42.852012634277344,80460100.0,0.30443797468354433,0.9301,25.42,0.0,0.44,0.76,1.34,0.47
33,AAPL,2011-02-05,2011,2,1,49.09142684936523,49.99642944335938,49.36785697937012,49.88428497314453,43.1846866607666,100857750.0,0.3452772151898734,0.9476,28.83,0.0,0.16,0.72,1.34,0.58
34,AAPL,2011-02-06,2011,2,1,49.09142684936523,49.99642944335938,49.36785697937012,49.88428497314453,43.1846866607666,100857750.0,0.33785189873417726,-0.6981,28.21,0.0,0.46,0.51,0.72,0.35000000000000003
35,AAPL,2011-02-07,2011,2,1,49.69857025146485,50.46428680419922,49.66285705566406,50.26856994628906,43.51736068725586,121255400.0,0.30443797468354433,-0.6637,25.42,0.0,0.49,0.47,1.36,0.37
36,AAPL,2011-02-08,2011,2,1,50.52571487426758,50.78857040405274,50.30714416503906,50.74285888671875,43.92796325683594,95260200.0,0.3118632911392405,0.7724,26.04,0.0,0.55,0.76,1.56,1.0
37,AAPL,2011-02-09,2011,2,1,50.74142837524414,51.28571319580078,50.69571304321289,51.16571426391602,44.29401779174805,120686300.0,0.32671392405063293,-0.7253,27.28,0.0,0.49,0.64,1.28,0.55
38,AAPL,2011-02-10,2011,2,1,51.05571365356445,51.42856979370117,49.71428680419922,50.6485710144043,43.84634017944336,232137500.0,0.32671392405063293,0.6323,27.28,0.0,0.63,0.72,1.34,0.28
39,AAPL,2011-02-11,2011,2,1,50.67856979370117,51.11428451538086,50.505714416503906,50.97857284545898,44.13202667236328,91893200.0,0.6285,-0.8629,26.04,0.0,0.96,0.71,1.54,0.68
40,AAPL,2011-02-12,2011,2,1,50.67856979370117,51.23428535461426,50.73214340209961,51.14500045776367,44.27609443664551,84748650.0,0.6958392857142857,-0.8349,28.83,0.0,0.4,0.22,1.26,0.96
41,AAPL,2011-02-13,2011,2,1,50.67856979370117,51.23428535461426,50.73214340209961,51.14500045776367,44.27609443664551,84748650.0,0.7108035714285714,-0.8589,29.45,0.0,0.41,0.64,1.06,0.12
42,AAPL,2011-02-14,2011,2,1,50.97000122070313,51.354286193847656,50.95857238769531,51.31142807006836,44.42016220092773,77604100.0,0.6509464285714286,-0.1658,26.97,0.0,0.94,0.51,0.98,0.28
43,AAPL,2011-02-15,2011,2,1,51.31285858154297,51.42428588867188,51.07857131958008,51.41428756713867,44.50921630859375,71043700.0,0.6918,-0.9476,26.04,0.0,0.49,0.44,1.14,0.92
44,AAPL,2011-02-16,2011,2,1,51.5428581237793,52.12857055664063,51.5,51.87571334838867,44.90866470336914,120289400.0,0.6670928571428572,0.9368,25.11,0.0,0.74,0.54,1.54,0.55
45,AAPL,2011-02-17,2011,2,1,51.03571319580078,51.46714401245117,50.93142700195313,51.18571472167969,44.31133270263672,132645800.0,-0.1816,0.9039,25.73,0.0,1.0,0.8300000000000001,1.4,0.84
46,AAPL,2011-02-18,2011,2,1,51.2442855834961,51.35714340209961,49.93142700195313,50.08000183105469,43.35411834716797,204014300.0,-0.17503614457831326,-0.7616,24.8,0.0,0.32,0.93,1.5,0.78
47,AAPL,2011-02-19,2011,2,1,51.2442855834961,50.85357189178467,49.50999927520752,49.6532154083252,42.98465347290039,207545450.0,-0.1947277108433735,-0.939,27.59,0.0,0.32,0.44,1.2,0.24
48,AAPL,2011-02-20,2011,2,1,51.2442855834961,50.85357189178467,49.50999927520752,49.6532154083252,42.98465347290039,207545450.0,-0.19910361445783134,-0.9337,28.21,0.0,0.41,0.36,1.06,0.49
49,AAPL,2011-02-21,2011,2,1,51.2442855834961,50.35000038146973,49.08857154846192,49.2264289855957,42.61518859863281,211076600.0,0.9772,-0.984,26.35,0.0,0.52,0.64,1.4,0.59
50,AAPL,2011-02-22,2011,2,1,48.87857055664063,49.342857360839844,48.2457160949707,48.37285614013672,41.876258850097656,218138900.0,0.3619,-0.3081,26.04,0.0,0.61,0.6,1.72,0.46
51,AAPL,2011-02-23,2011,2,1,48.395713806152344,49.23428726196289,48.37285614013672,48.94571304321289,42.37218475341797,167963600.0,0.1168,-0.216,26.66,0.0,0.99,0.54,1.28,0.56
52,AAPL,2011-02-24,2011,2,1,49.145713806152344,49.30714416503906,48.33856964111328,48.98285675048828,42.40433120727539,124975200.0,0.8112,0.4078,29.45,0.0,0.61,0.74,1.32,0.37
53,AAPL,2011-02-25,2011,2,1,49.32285690307617,49.77571487426758,49.25714111328125,49.73714447021485,43.057315826416016,95004700.0,0.9284,-0.4884,29.45,0.0,0.5700000000000001,0.8,1.5,0.76
54,AAPL,2011-02-26,2011,2,1,49.32285690307617,50.24857139587402,49.70857048034668,50.09785842895508,43.36958694458008,97886600.0,0.9772631578947368,-0.924,31.0,0.0,0.31,0.56,0.84,0.35000000000000003
55,AAPL,2011-02-27,2011,2,1,49.32285690307617,50.24857139587402,49.70857048034668,50.09785842895508,43.36958694458008,97886600.0,0.9479452631578947,-0.4991,30.07,0.0,0.96,1.0,0.96,0.48
56,AAPL,2011-02-28,2011,2,1,50.17714309692383,50.72142791748047,50.15999984741211,50.45857238769531,43.68185806274414,100768500.0,0.8013557894736842,-0.9058,25.42,0.0,0.54,0.56,1.04,0.36
57,AAPL,2011-03-01,2011,3,1,50.78142929077149,50.81714248657226,49.66857147216797,49.90142822265625,43.19955062866211,114034200.0,0.5447453989813242,0.9684,17.28,0.0,0.59,1.0,1.98,0.79
58,AAPL,2011-03-02,2011,3,1,49.9942855834961,50.62142944335938,49.77142715454102,50.3028564453125,43.54705047607422,150647700.0,0.7669,0.651,36.0,0.0,0.48,0.43,1.44,0.75
59,AAPL,2011-03-03,2011,3,1,51.02714157104492,51.3985710144043,50.8457145690918,51.36571502685547,44.46715545654297,125197100.0,0.9022,-0.9153,28.8,0.0,0.8,0.21,1.06,0.61
60,AAPL,2011-03-04,2011,3,1,51.43857192993164,51.47000122070313,51.10714340209961,51.42856979370117,44.521583557128906,113316700.0,0.3264,0.2659,20.88,0.0,0.56,0.12,1.8,0.47
61,AAPL,2011-03-05,2011,3,1,51.43857192993164,51.56857109069824,50.64714241027832,51.09714126586914,44.23466491699219,124923750.0,0.36016551724137935,0.9103,23.04,0.0,0.29,0.3,0.74,0.58
62,AAPL,2011-03-06,2011,3,1,51.43857192993164,51.56857109069824,50.64714241027832,51.09714126586914,44.23466491699219,124923750.0,0.33765517241379317,0.7501,21.6,0.0,0.5700000000000001,0.37,1.22,0.9
63,AAPL,2011-03-07,2011,3,1,51.62857055664063,51.66714096069336,50.18714141845703,50.76571273803711,43.94774627685547,136530800.0,0.29826206896551727,0.9771,19.08,0.0,0.7000000000000001,0.35000000000000003,1.26,0.4
64,AAPL,2011-03-08,2011,3,1,50.7014274597168,51.05714416503906,50.32143020629883,50.82285690307617,43.99722290039063,89079200.0,0.28137931034482766,-0.2357,18.0,0.0,0.66,0.17,0.86,0.85
65,AAPL,2011-03-09,2011,3,1,50.66999816894531,50.68000030517578,50.08571243286133,50.35285568237305,43.59033203125,113326500.0,-0.2938,-0.9243,18.36,0.0,0.5,0.31,1.12,0.7000000000000001
66,AAPL,2011-03-10,2011,3,1,49.87428665161133,49.96714401245117,49.27142715454102,49.52428436279297,42.873046875,126884800.0,-0.316843137254902,-0.4144,19.8,0.0,0.92,0.2,1.54,0.8
67,AAPL,2011-03-11,2011,3,1,49.33285903930664,50.33142852783203,49.28571319580078,50.28428649902344,43.53097152709961,117770100.0,0.6949,0.2399,26.64,0.0,0.41,0.47,1.64,0.71
68,AAPL,2011-03-12,2011,3,1,49.33285903930664,50.62857055664063,49.7364273071289,50.39642906188965,43.62805366516113,113379700.0,0.8075864864864865,-0.793,30.96,0.0,0.31,0.2,1.18,0.6900000000000001
69,AAPL,2011-03-13,2011,3,1,49.33285903930664,50.62857055664063,49.7364273071289,50.39642906188965,43.62805366516113,113379700.0,0.6385567567567567,0.9006,24.48,0.0,0.41,0.38,0.68,0.65
70,AAPL,2011-03-14,2011,3,1,50.45428466796875,50.92571258544922,50.18714141845703,50.50857162475586,43.725135803222656,108989300.0,0.5634324324324325,0.8325,21.6,0.0,0.47,0.26,0.64,0.68
71,AAPL,2011-03-15,2011,3,1,48.87142944335938,49.6914291381836,48.58571243286133,49.34714126586914,42.71968460083008,180270300.0,0.5446513513513513,0.9262,20.88,0.0,0.54,0.12,1.62,0.79
72,AAPL,2011-03-16,2011,3,1,48.85714340209961,49.0,46.60857009887695,47.144287109375,40.812686920166016,290502800.0,0.5258702702702703,0.371,20.16,0.0,0.6,0.15,1.06,1.0
73,AAPL,2011-03-17,2011,3,1,48.11857223510742,48.51571273803711,47.23714447021485,47.80571365356445,41.3852767944336,164855600.0,0.4695270270270271,0.9576,18.0,0.0,0.63,0.24,2.0,0.99
74,AAPL,2011-03-18,2011,3,1,48.16143035888672,48.31428527832031,47.14285659790039,47.23857116699219,40.89430236816406,188303500.0,0.5258702702702703,-0.9633,20.16,0.0,0.66,0.29,1.6,0.8300000000000001
75,AAPL,2011-03-19,2011,3,1,48.16143035888672,48.42428588867188,47.5185718536377,47.85499954223633,41.42794418334961,145327000.0,0.5916040540540541,0.1849,22.68,0.0,0.72,0.27,1.54,0.53
76,AAPL,2011-03-20,2011,3,1,48.16143035888672,48.42428588867188,47.5185718536377,47.85499954223633,41.42794418334961,145327000.0,0.5446513513513515,-0.9588,20.88,0.0,0.5,0.12,1.66,0.73
77,AAPL,2011-03-21,2011,3,1,47.998573303222656,48.53428649902344,47.894287109375,48.47142791748047,41.961585998535156,102350500.0,0.4976986486486487,-0.9877,19.08,0.0,0.94,0.17,1.72,0.5
78,AAPL,2011-03-22,2011,3,1,48.93714141845703,48.94571304321289,48.44857025146485,48.74285888671875,42.19656753540039,81480700.0,0.5258702702702704,0.8704,20.16,0.0,0.56,0.26,1.8,0.6900000000000001
79,AAPL,2011-03-23,2011,3,1,48.46857070922852,48.60285568237305,47.99285888671875,48.45571517944336,41.9479866027832,93249100.0,-0.1425,-0.9824,18.72,0.0,0.72,0.4,1.42,0.45
80,AAPL,2011-03-24,2011,3,1,48.83571243286133,49.42856979370117,48.40857315063477,49.28142929077149,42.66281127929688,101178000.0,-0.1425,-0.9678,18.72,0.0,0.61,0.29,1.34,0.56
81,AAPL,2011-03-25,2011,3,1,49.72428512573242,50.29428482055664,49.57428741455078,50.22000122070313,43.47532653808594,112227500.0,-0.1425,-0.7708,18.72,0.0,1.0,0.28,1.52,0.42
82,AAPL,2011-03-26,2011,3,1,49.72428512573242,50.45571327209473,49.81857299804688,50.14142990112305,43.407304763793945,94783150.0,-0.16990384615384616,-0.9872,22.32,0.0,0.41,0.19,1.5,0.98
83,AAPL,2011-03-27,2011,3,1,49.72428512573242,50.45571327209473,49.81857299804688,50.14142990112305,43.407304763793945,94783150.0,-0.1589423076923077,-0.6281,20.88,0.0,0.6900000000000001,0.6,1.36,0.97
84,AAPL,2011-03-28,2011,3,1,50.45000076293945,50.61714172363281,50.06285858154297,50.06285858154297,43.33928298950195,77338800.0,-0.1425,-0.913,18.72,0.0,0.8200000000000001,0.17,1.8,0.89
85,AAPL,2011-03-29,2011,3,1,49.66571426391602,50.13714218139648,49.43714141845703,50.13714218139648,43.40359115600586,88225200.0,-0.13975961538461537,0.0644,18.36,0.0,0.78,0.26,1.32,0.99
86,AAPL,2011-03-30,2011,3,1,50.09142684936523,50.12571334838867,49.63428497314453,49.80428695678711,43.115455627441406,82351500.0,-0.13153846153846155,-0.0658,17.28,0.0,0.59,0.31,1.68,0.64
87,AAPL,2011-03-31,2011,3,1,49.47999954223633,49.97142791748047,49.43714141845703,49.78714370727539,43.10060119628906,68504800.0,-0.13427884615384617,-0.9677,17.64,0.0,0.6,0.23,1.06,0.81
88,AAPL,2011-04-01,2011,4,2,50.15857315063477,50.22714233398438,49.0428581237793,49.22285842895508,42.61210250854492,104665400.0,-0.2123798076923077,0.1437,27.9,0.0,0.26,0.28,1.56,0.61
89,AAPL,2011-04-02,2011,4,2,50.15857315063477,49.72785758972168,48.69285774230957,48.98214340209961,42.403717041015625,109843300.0,-0.2241786858974359,-0.9391,29.45,0.0,0.09,0.3,1.32,0.65
90,AAPL,2011-04-03,2011,4,2,50.15857315063477,49.72785758972168,48.69285774230957,48.98214340209961,42.403717041015625,109843300.0,-0.2241786858974359,-0.8319,29.45,0.0,0.27,0.26,1.18,0.99
91,AAPL,2011-04-04,2011,4,2,49.18714141845703,49.22857284545898,48.342857360839844,48.74142837524414,42.19533157348633,115021200.0,-0.2005809294871795,-0.9846,26.35,0.0,0.46,0.2,1.34,0.44
92,AAPL,2011-04-05,2011,4,2,48.14142990112305,48.89285659790039,48.0,48.41285705566406,41.9108772277832,120682800.0,0.1954,0.9759,26.04,0.0,0.45,0.22,1.54,0.66
93,AAPL,2011-04-06,2011,4,2,48.7457160949707,49.12857055664063,48.16285705566406,48.29142761230469,41.80575180053711,100634800.0,0.865,-0.9745,25.73,0.0,0.38,0.32,1.58,0.67
94,AAPL,2011-04-07,2011,4,2,48.29999923706055,48.63285827636719,48.0042839050293,48.297142028808594,41.810707092285156,93361800.0,0.865,0.9696,25.73,0.0,0.35000000000000003,0.56,1.68,0.72
95,AAPL,2011-04-08,2011,4,2,48.56000137329102,48.592857360839844,47.7071418762207,47.86571502685547,41.43722152709961,94383800.0,0.865,0.8789,25.73,0.0,0.52,0.42,1.6,0.61
96,AAPL,2011-04-09,2011,4,2,48.56000137329102,48.27285766601562,47.42642784118652,47.56142807006836,41.17380142211914,97060250.0,0.9587951807228915,-0.9541,28.52,0.0,0.38,0.36,1.44,0.72
97,AAPL,2011-04-10,2011,4,2,48.56000137329102,48.27285766601562,47.42642784118652,47.56142807006836,41.17380142211914,97060250.0,1.0109036144578312,-0.9598,30.07,0.0,0.33,0.28,1.68,0.48
98,AAPL,2011-04-11,2011,4,2,47.72285842895508,47.952857971191406,47.145713806152344,47.25714111328125,40.91038131713867,99736700.0,0.6292,-0.9427,25.11,0.0,0.36,0.36,1.08,0.66
99,AAPL,2011-04-12,2011,4,2,47.21285629272461,47.67571258544922,47.17142868041992,47.48571395874024,41.10826873779297,106409800.0,0.4732,-0.987,26.35,0.0,0.28,0.22,1.5,0.61
100,AAPL,2011-04-13,2011,4,2,47.86000061035156,48.02000045776367,47.50285720825195,48.01856994628906,41.56956100463867,86555000.0,0.4843341176470588,-0.6461,26.97,0.0,0.39,0.36,1.8,0.53
101,AAPL,2011-04-14,2011,4,2,47.82857131958008,48.0,47.43714141845703,47.48857116699219,41.1107292175293,75450200.0,0.46206588235294116,0.8219,25.73,0.0,0.41,0.34,1.32,0.72
102,AAPL,2011-04-15,2011,4,2,47.61428451538086,47.66285705566406,46.68571472167969,46.77999877929688,40.49733352661133,113401400.0,0.46206588235294116,-0.9632,25.73,0.0,0.43,0.46,1.52,0.7000000000000001
103,AAPL,2011-04-16,2011,4,2,47.61428451538086,47.56214332580566,46.21142959594727,47.09357070922852,40.7687873840332,132938050.0,0.5177364705882352,0.5692,28.83,0.0,0.48,0.34,1.24,0.65
104,AAPL,2011-04-17,2011,4,2,47.61428451538086,47.56214332580566,46.21142959594727,47.09357070922852,40.7687873840332,132938050.0,0.5400047058823529,-0.3759,30.07,0.0,1.0,0.54,1.28,0.36
105,AAPL,2011-04-18,2011,4,2,46.58571243286133,47.46142959594727,45.73714447021485,47.407142639160156,41.04024124145508,152474700.0,0.0936,-0.8385,25.73,0.0,0.6,2.0,2.0,0.59
106,AAPL,2011-04-19,2011,4,2,47.58571243286133,48.28285598754883,47.38714218139648,48.26571273803711,41.78348922729492,104844600.0,0.5987,-0.6395,27.28,0.0,0.6,0.54,1.24,0.48
107,AAPL,2011-04-20,2011,4,2,49.07285690307617,49.39285659790039,48.78571319580078,48.91571426391602,42.3462142944336,175166600.0,0.5291,-0.4739,27.59,0.0,0.27,0.5,1.4,0.45
108,AAPL,2011-04-21,2011,4,2,50.71428680419922,50.73285675048828,49.78857040405274,50.099998474121094,43.371437072753906,188452600.0,0.5350449438202247,-0.9299,27.9,0.0,0.46,0.54,1.62,0.59
109,AAPL,2011-04-22,2011,4,2,50.71428680419922,50.73285675048828,49.78857040405274,50.099998474121094,43.371437072753906,188452600.0,0.2072,-0.9824,28.21,0.0,0.2,0.28,1.58,0.49
110,AAPL,2011-04-23,2011,4,2,50.71428680419922,50.63428497314453,49.91571426391602,50.26499938964844,43.5142822265625,127544550.0,0.8928,-0.9869,31.0,0.0,0.14,0.26,1.14,0.65
111,AAPL,2011-04-24,2011,4,2,50.71428680419922,50.63428497314453,49.91571426391602,50.26499938964844,43.5142822265625,127544550.0,0.8570880000000001,-0.9549,29.76,0.0,0.38,0.38,1.28,0.76
112,AAPL,2011-04-25,2011,4,2,50.0485725402832,50.53571319580078,50.0428581237793,50.43000030517578,43.657127380371094,66636500.0,0.2838,0.4586,26.97,0.0,0.35000000000000003,0.34,1.72,0.76
113,AAPL,2011-04-26,2011,4,2,50.51714324951172,50.71285629272461,49.907142639160156,50.06000137329102,43.33681106567383,84700000.0,-0.4651,0.8431,25.73,0.0,0.58,0.2,0.8,1.0
114,AAPL,2011-04-27,2011,4,2,50.31999969482422,50.33571243286133,49.58571243286133,50.02142715454102,43.30342483520508,89053300.0,-0.4875144578313253,0.6271,26.97,0.0,0.54,0.24,1.58,0.52
115,AAPL,2011-04-28,2011,4,2,49.45571517944336,49.96428680419922,49.36000061035156,49.53571319580078,42.88293838500977,90239800.0,-0.5379469879518073,0.9691,29.76,0.0,0.28,0.28,1.02,0.52
116,AAPL,2011-04-29,2011,4,2,49.540000915527344,50.56428527832031,49.52428436279297,50.01856994628906,43.30094528198242,251586300.0,-0.49311807228915666,0.8936,27.28,0.0,0.36,0.34,1.4,0.65
117,AAPL,2011-04-30,2011,4,2,49.540000915527344,50.31571388244629,49.44071388244629,49.74357032775879,43.06288146972656,181132350.0,-0.5603614457831325,-0.9785,31.0,0.0,0.17,0.24,1.26,0.48
118,AAPL,2011-05-01,2011,5,2,49.540000915527344,50.31571388244629,49.44071388244629,49.74357032775879,43.06288146972656,181132350.0,-0.5379469879518073,0.9453,29.76,0.0,0.36,0.76,2.0,0.45
119,AAPL,2011-05-02,2011,5,2,49.96285629272461,50.06714248657226,49.35714340209961,49.46857070922852,42.8248176574707,110678400.0,-0.4685344733773805,-0.7906,25.92,0.0,1.0,0.75,1.28,0.46
120,AAPL,2011-05-03,2011,5,2,49.71285629272461,49.98428726196289,49.37428665161133,49.74285888671875,43.06227493286133,78337000.0,-0.5321626117372716,0.8228,29.44,0.0,0.6900000000000001,0.6900000000000001,1.6,0.66
121,AAPL,2011-05-04,2011,5,2,49.751426696777344,50.26142883300781,49.55428695678711,49.93857192993164,43.23168563842773,97312600.0,0.6623,-0.8232,27.2,0.0,0.37,0.4,1.68,0.47
122,AAPL,2011-05-05,2011,5,2,49.77142715454102,50.13571548461914,49.43571472167969,49.53571319580078,42.88293838500977,83992300.0,0.6545082352941176,-0.9448,26.88,0.0,0.52,0.5,0.88,0.63
123,AAPL,2011-05-06,2011,5,2,49.95571517944336,50.0,49.45857238769531,49.52285766601562,42.87182235717773,70033600.0,0.685675294117647,0.5283,28.16,0.0,0.37,0.53,1.48,0.46
124,AAPL,2011-05-07,2011,5,2,49.95571517944336,49.94285774230957,49.48142814636231,49.59000015258789,42.92993927001953,60610200.0,0.7480094117647058,-0.9512,30.72,0.0,0.2,0.89,1.18,0.39
125,AAPL,2011-05-08,2011,5,2,49.95571517944336,49.94285774230957,49.48142814636231,49.59000015258789,42.92993927001953,60610200.0,0.7791764705882352,-0.953,32.0,0.0,0.29,0.5700000000000001,1.1,0.4
126,AAPL,2011-05-09,2011,5,2,49.69428634643555,49.88571548461914,49.5042839050293,49.657142639160156,42.98805618286133,51186800.0,0.3394,-0.8751,29.44,0.0,0.52,0.75,1.14,0.29
127,AAPL,2011-05-10,2011,5,2,49.84142684936523,49.95571517944336,49.52285766601562,49.92142868041992,43.21685409545898,70522900.0,0.5917,0.5894,28.8,0.0,0.25,0.73,1.04,0.5700000000000001
128,AAPL,2011-05-11,2011,5,2,49.86000061035156,50.0,49.31999969482422,49.604286193847656,42.94231033325195,84000000.0,0.5391044444444444,0.9246,26.24,0.0,0.38,0.74,1.56,0.8200000000000001
129,AAPL,2011-05-12,2011,5,2,49.44571304321289,49.58856964111328,48.895713806152344,49.5099983215332,42.86067962646485,80500000.0,0.5588277777777777,0.5617,27.2,0.0,0.32,1.0,1.06,0.58
130,AAPL,2011-05-13,2011,5,2,49.38000106811523,49.46428680419922,48.62142944335938,48.64285659790039,42.1099853515625,81529000.0,0.4012,0.6419,26.88,0.0,0.4,0.91,1.24,0.71
