,Company ticker,date,Year,Month,Quarter,Open,High,Low,Close,Adj Close,Volume,company_news,world_news,company_trends,Coronavirus,presidential election,Lockdown,Pandemic,Quarantine
21,FB,2012-06-08,2012,6,2,26.54999923706055,27.76000022888184,26.440000534057607,27.10000038146973,27.10000038146973,38034000.0,0.7707,-0.8584,73.03999999999998,0.0,0.4,0.55,1.88,0.44
22,FB,2012-06-09,2012,6,2,26.54999923706055,27.91499996185303,26.640000343322754,27.055000305175785,27.055000305175785,33126800.0,0.7993,-0.445,78.85,0.0,0.33,0.87,1.62,0.58
23,FB,2012-06-10,2012,6,2,26.54999923706055,27.91499996185303,26.640000343322754,27.055000305175785,27.055000305175785,33126800.0,0.2202,-0.9803,77.19,0.0,0.54,0.35000000000000003,1.14,0.5700000000000001
24,FB,2012-06-11,2012,6,2,27.18000030517578,28.06999969482422,26.84000015258789,27.01000022888184,27.01000022888184,28219600.0,-0.1919,0.9111,69.72,0.0,0.35000000000000003,0.49,1.5,0.42
25,FB,2012-06-12,2012,6,2,27.479999542236328,27.770000457763672,26.959999084472656,27.399999618530273,27.399999618530273,15816800.0,0.2115,0.8929,70.55,0.0,0.39,0.51,1.06,0.5700000000000001
26,FB,2012-06-13,2012,6,2,27.65999984741211,28.10000038146973,27.10000038146973,27.270000457763672,27.270000457763672,17102800.0,0.20901176470588234,-0.9494,69.72,0.0,0.38,1.0,1.18,0.5700000000000001
27,FB,2012-06-14,2012,6,2,27.649999618530273,28.31999969482422,27.3799991607666,28.290000915527344,28.290000915527344,16855000.0,0.6874,0.9521,71.38,0.0,0.5,0.72,0.88,0.65
28,FB,2012-06-15,2012,6,2,28.51000022888184,30.10000038146973,28.35000038146973,30.01000022888184,30.01000022888184,43563800.0,0.6668,0.9095,72.21,0.0,0.6,0.62,1.4,0.44
29,FB,2012-06-16,2012,6,2,28.51000022888184,31.09000110626221,28.88000011444092,30.71000003814697,30.71000003814697,43271350.0,-0.6021,-0.1122,79.67999999999998,0.0,0.45,0.89,1.06,0.59
30,FB,2012-06-17,2012,6,2,28.51000022888184,31.09000110626221,28.88000011444092,30.71000003814697,30.71000003814697,43271350.0,-0.608371875,0.5402,80.50999999999998,0.0,0.44,0.6,1.0,0.34
31,FB,2012-06-18,2012,6,2,29.959999084472656,32.080001831054695,29.40999984741211,31.40999984741211,31.40999984741211,42978900.0,0.8177,0.8957,69.72,0.0,0.63,0.46,2.0,0.71
32,FB,2012-06-19,2012,6,2,31.540000915527344,32.18000030517578,30.70000076293945,31.90999984741211,31.90999984741211,30849000.0,0.4169,-0.9048,71.38,0.0,0.37,0.65,1.5,0.55
33,FB,2012-06-20,2012,6,2,31.920000076293945,31.93000030517578,31.149999618530273,31.60000038146973,31.60000038146973,15553600.0,-0.6913,-0.9389,73.86999999999998,0.0,0.49,0.49,0.98,0.48
34,FB,2012-06-21,2012,6,2,31.670000076293945,32.5,31.51000022888184,31.84000015258789,31.84000015258789,21875300.0,0.5584,0.9848,70.55,0.0,0.35000000000000003,0.4,1.24,0.59
35,FB,2012-06-22,2012,6,2,32.40999984741211,33.450000762939446,32.060001373291016,33.049999237060554,33.049999237060554,74834000.0,-0.1205,0.3172,69.72,0.0,0.44,0.76,1.6,0.4
36,FB,2012-06-23,2012,6,2,32.40999984741211,33.235000610351555,31.80500030517578,32.55500030517578,32.55500030517578,49593450.0,0.1146,0.7362,77.19,0.0,0.39,0.43,1.92,0.58
37,FB,2012-06-24,2012,6,2,32.40999984741211,33.235000610351555,31.80500030517578,32.55500030517578,32.55500030517578,49593450.0,0.1611,0.8838,80.50999999999998,0.0,0.53,0.64,1.28,0.63
38,FB,2012-06-25,2012,6,2,32.860000610351555,33.02000045776367,31.54999923706055,32.060001373291016,32.060001373291016,24352900.0,0.6378,-0.9159999999999999,69.72,0.0,0.46,0.49,1.24,0.35000000000000003
39,FB,2012-06-26,2012,6,2,32.689998626708984,33.439998626708984,32.5,33.09999847412109,33.09999847412109,24858700.0,0.6919,-0.9515,73.86999999999998,0.0,0.41,0.66,0.86,0.54
40,FB,2012-06-27,2012,6,2,32.459999084472656,32.900001525878906,31.899999618530273,32.22999954223633,32.22999954223633,28568000.0,0.4003,-0.9857,71.38,0.0,0.35000000000000003,0.55,1.06,0.39
41,FB,2012-06-28,2012,6,2,31.959999084472656,32.189998626708984,30.899999618530273,31.36000061035156,31.36000061035156,17713300.0,0.6215,-0.5897,70.55,0.0,0.63,0.28,0.6,0.71
42,FB,2012-06-29,2012,6,2,31.920000076293945,31.989999771118164,30.76000022888184,31.10000038146973,31.10000038146973,19526900.0,-0.8734,0.1063,70.55,0.0,0.5700000000000001,0.47,0.72,0.43
43,FB,2012-06-30,2012,6,2,31.920000076293945,31.85999965667725,30.654999732971195,30.9350004196167,30.9350004196167,16824450.0,0.7894,0.9623,77.19,0.0,0.46,0.66,1.1,0.41
44,FB,2012-07-01,2012,7,3,31.920000076293945,31.85999965667725,30.654999732971195,30.9350004196167,30.9350004196167,16824450.0,0.8385904909962429,-0.8138,82.0,0.0,0.56,0.53,0.5,1.0
45,FB,2012-07-02,2012,7,3,31.25,31.729999542236328,30.54999923706055,30.770000457763672,30.770000457763672,14122000.0,0.2906,0.2111,70.52,0.0,1.0,0.71,0.54,0.85
46,FB,2012-07-03,2012,7,3,30.90999984741211,31.440000534057607,30.79999923706055,31.20000076293945,31.20000076293945,8763600.0,-0.0324,0.8546,71.33999999999997,0.0,0.44,0.5,0.42,0.59
47,FB,2012-07-04,2012,7,3,30.90999984741211,31.53499984741211,30.90999984741211,31.33500003814697,31.33500003814697,9397850.0,0.6224,-0.9752,81.17999999999998,0.0,0.46,0.33,0.36,0.48
48,FB,2012-07-05,2012,7,3,31.31999969482422,31.6299991607666,31.020000457763672,31.46999931335449,31.46999931335449,10032100.0,0.1976,-0.7464,73.8,0.0,0.54,1.0,0.3,0.64
49,FB,2012-07-06,2012,7,3,31.440000534057607,31.899999618530273,31.26000022888184,31.729999542236328,31.729999542236328,10945600.0,-0.7969,0.3911,74.61999999999998,0.0,0.43,0.43,0.52,0.54
50,FB,2012-07-07,2012,7,3,31.440000534057607,32.390000343322754,31.625,31.949998855590817,31.949998855590817,14365400.0,0.4821,-0.9681,77.89999999999998,0.0,0.53,0.51,0.38,0.4
51,FB,2012-07-08,2012,7,3,31.440000534057607,32.390000343322754,31.625,31.949998855590817,31.949998855590817,14365400.0,0.5023989473684211,0.0343,81.17999999999998,0.0,0.61,0.44,0.52,0.24
52,FB,2012-07-09,2012,7,3,32.09999847412109,32.880001068115234,31.989999771118164,32.169998168945305,32.169998168945305,17785200.0,0.3616,-0.6822,72.16,0.0,0.49,0.66,0.34,0.56
53,FB,2012-07-10,2012,7,3,32.43000030517578,32.47999954223633,31.15999984741211,31.46999931335449,31.46999931335449,14269500.0,-0.3416,-0.8255,72.16,0.0,0.63,0.46,0.34,0.63
54,FB,2012-07-11,2012,7,3,31.479999542236328,31.559999465942386,30.54999923706055,30.96999931335449,30.96999931335449,13030300.0,-0.6445,-0.9617,74.61999999999998,0.0,0.61,0.61,0.38,0.7000000000000001
55,FB,2012-07-12,2012,7,3,30.70000076293945,31.399999618530273,30.60000038146973,30.809999465942386,30.809999465942386,11300700.0,-0.7887,-0.1308,73.8,0.0,0.35000000000000003,0.71,0.48,0.64
56,FB,2012-07-13,2012,7,3,31.040000915527344,31.06999969482422,30.559999465942386,30.71999931335449,30.71999931335449,8108300.0,0.3483,-0.9324,72.97999999999998,0.0,0.41,0.67,0.36,0.94
57,FB,2012-07-14,2012,7,3,31.040000915527344,30.78499984741211,29.38499927520752,29.48499965667725,29.48499965667725,16390200.0,0.6337,0.7065,78.72,0.0,0.44,0.44,1.68,0.4
58,FB,2012-07-15,2012,7,3,31.040000915527344,30.78499984741211,29.38499927520752,29.48499965667725,29.48499965667725,16390200.0,-0.5917,0.5651,80.36,0.0,0.36,0.7000000000000001,0.8200000000000001,0.5700000000000001
59,FB,2012-07-16,2012,7,3,30.5,30.5,28.209999084472656,28.25,28.25,24672100.0,0.6683,-0.9912,70.52,0.0,0.5700000000000001,0.6900000000000001,2.0,0.6900000000000001
60,FB,2012-07-17,2012,7,3,28.479999542236328,28.59000015258789,27.149999618530273,28.09000015258789,28.09000015258789,30438600.0,-0.9837,0.8345,72.16,0.0,0.55,0.37,1.06,0.5700000000000001
61,FB,2012-07-18,2012,7,3,28.309999465942386,29.290000915527344,28.149999618530273,29.11000061035156,29.11000061035156,16841800.0,0.9209999999999999,-0.7948,72.16,0.0,0.5,0.8300000000000001,0.74,0.44
62,FB,2012-07-19,2012,7,3,29.40999984741211,29.5,28.6299991607666,29.0,29.0,13685100.0,-0.8371,-0.2935,72.97999999999998,0.0,0.56,0.65,0.54,0.52
63,FB,2012-07-20,2012,7,3,29.0,29.46999931335449,28.71999931335449,28.76000022888184,28.76000022888184,11869100.0,-0.8896,-0.7165,72.97999999999998,0.0,0.47,0.93,0.42,0.53
64,FB,2012-07-21,2012,7,3,29.0,29.23499965667725,28.364999771118164,28.75500011444092,28.75500011444092,12129900.0,0.0916,-0.3924,78.72,0.0,0.33,0.81,0.5,0.48
65,FB,2012-07-22,2012,7,3,29.0,29.23499965667725,28.364999771118164,28.75500011444092,28.75500011444092,12129900.0,0.3393,-0.9888,79.53999999999998,0.0,0.42,0.75,0.38,0.66
66,FB,2012-07-23,2012,7,3,28.1200008392334,29.0,28.01000022888184,28.75,28.75,12390700.0,0.2932,-0.9875,71.33999999999997,0.0,0.52,0.66,0.5,0.38
67,FB,2012-07-24,2012,7,3,28.81999969482422,29.45000076293945,28.10000038146973,28.45000076293945,28.45000076293945,11539800.0,0.7797,0.9259,70.52,0.0,0.49,0.4,0.38,0.56
68,FB,2012-07-25,2012,7,3,28.38999938964844,29.489999771118164,28.07999992370605,29.34000015258789,29.34000015258789,17230200.0,-0.9386,-0.9461,71.33999999999997,0.0,0.36,0.49,0.66,0.5
69,FB,2012-07-26,2012,7,3,27.75,28.229999542236328,26.729999542236328,26.85000038146973,26.85000038146973,64597400.0,0.9255,0.5442,72.16,0.0,0.48,0.49,0.38,0.38
70,FB,2012-07-27,2012,7,3,23.190000534057607,24.540000915527344,22.280000686645508,23.709999084472656,23.709999084472656,123102300.0,0.8565,-0.9493,72.16,0.0,0.51,0.96,0.38,0.6
71,FB,2012-07-28,2012,7,3,23.190000534057607,24.290000915527344,22.65500068664551,23.429999351501465,23.429999351501465,76194100.0,0.3154,-0.9066,76.25999999999998,0.0,0.28,0.64,0.34,0.63
72,FB,2012-07-29,2012,7,3,23.190000534057607,24.290000915527344,22.65500068664551,23.429999351501465,23.429999351501465,76194100.0,0.5366,-0.9805,76.25999999999998,0.0,0.36,0.58,0.46,0.95
73,FB,2012-07-30,2012,7,3,24.0,24.040000915527344,23.03000068664551,23.149999618530273,23.149999618530273,29285900.0,-0.7871,-0.5792,70.52,0.0,0.45,0.64,0.4,0.7000000000000001
74,FB,2012-07-31,2012,7,3,23.3700008392334,23.3700008392334,21.61000061035156,21.709999084472656,21.709999084472656,56179400.0,-0.9,-0.89,69.7,0.0,0.51,0.4,0.56,0.56
75,FB,2012-08-01,2012,8,3,21.5,21.57999992370605,20.84000015258789,20.8799991607666,20.8799991607666,44604400.0,-0.3408,-0.5677,71.2,0.0,0.5,0.63,0.64,0.56
76,FB,2012-08-02,2012,8,3,20.770000457763672,20.84000015258789,19.81999969482422,20.040000915527344,20.040000915527344,56374500.0,0.7486,0.3688,73.60000000000002,0.0,0.46,0.34,0.76,0.99
77,FB,2012-08-03,2012,8,3,20.36000061035156,22.15999984741211,19.899999618530273,21.09000015258789,21.09000015258789,80647000.0,0.3339,0.8264,72.8,0.0,0.44,0.41,0.65,0.79
78,FB,2012-08-04,2012,8,3,20.36000061035156,22.15499973297119,20.59999942779541,21.50500011444092,21.50500011444092,54212950.0,-0.3327,-0.82,77.60000000000002,0.0,0.44,0.42,0.55,0.71
79,FB,2012-08-05,2012,8,3,20.36000061035156,22.15499973297119,20.59999942779541,21.50500011444092,21.50500011444092,54212950.0,-0.8795,-0.9739,76.80000000000003,0.0,0.44,0.37,0.81,0.59
80,FB,2012-08-06,2012,8,3,21.38999938964844,22.149999618530273,21.299999237060547,21.920000076293945,21.920000076293945,27778900.0,-0.7970468749999998,0.8854,69.60000000000001,0.0,0.52,0.53,0.58,0.66
81,FB,2012-08-07,2012,8,3,22.200000762939453,22.450000762939453,20.5,20.71999931335449,20.71999931335449,36782900.0,-0.8062083333333331,-0.9242,70.4,0.0,0.56,0.43,0.58,0.93
82,FB,2012-08-08,2012,8,3,20.709999084472656,21.149999618530273,20.21999931335449,20.71999931335449,20.71999931335449,29537400.0,-0.5301,0.871,71.2,0.0,0.68,0.63,0.79,0.42
83,FB,2012-08-09,2012,8,3,20.75,21.170000076293945,20.61000061035156,21.01000022888184,21.01000022888184,15610700.0,0.8757,0.8307,71.2,0.0,0.48,0.39,0.71,0.9
84,FB,2012-08-10,2012,8,3,21.40999984741211,21.81999969482422,21.1299991607666,21.809999465942386,21.809999465942386,25794700.0,-0.0603,-0.9177,72.8,0.0,0.54,0.35000000000000003,0.45,0.78
85,FB,2012-08-11,2012,8,3,21.40999984741211,22.13500022888184,21.26499938964844,21.70499992370605,21.70499992370605,25383900.0,-0.0642758241758242,-0.9884,77.60000000000002,0.0,1.02,0.66,0.91,1.0
86,FB,2012-08-12,2012,8,3,21.40999984741211,22.13500022888184,21.26499938964844,21.70499992370605,21.70499992370605,25383900.0,-0.0642758241758242,-0.9835,77.60000000000002,0.0,0.72,0.42,0.4,0.95
87,FB,2012-08-13,2012,8,3,22.149999618530273,22.450000762939453,21.399999618530273,21.600000381469727,21.600000381469727,24973100.0,-0.4797,-0.9409,70.4,0.0,0.92,0.63,0.49,0.98
88,FB,2012-08-14,2012,8,3,21.40999984741211,21.600000381469727,20.25,20.3799991607666,20.3799991607666,39308800.0,-0.4533,-0.7612,72.0,0.0,0.8200000000000001,0.71,0.58,0.51
89,FB,2012-08-15,2012,8,3,20.63999938964844,21.40999984741211,20.399999618530273,21.200000762939453,21.200000762939453,47861100.0,-0.1914,0.2939,72.8,0.0,1.06,0.39,0.8200000000000001,0.42
90,FB,2012-08-16,2012,8,3,20.440000534057614,20.479999542236328,19.690000534057614,19.8700008392334,19.8700008392334,157565300.0,0.7529,-0.9634,72.8,0.0,0.72,0.39,0.51,0.62
91,FB,2012-08-17,2012,8,3,20.01000022888184,20.07999992370605,19.0,19.049999237060547,19.049999237060547,129293400.0,-0.5438,-0.9599,75.2,0.0,0.64,0.46,0.65,0.99
92,FB,2012-08-18,2012,8,3,20.01000022888184,20.104999542236328,18.875,19.52999973297119,19.52999973297119,115240000.0,0.6199,-0.9291,80.0,0.0,0.54,0.24,0.7000000000000001,0.47
93,FB,2012-08-19,2012,8,3,20.01000022888184,20.104999542236328,18.875,19.52999973297119,19.52999973297119,115240000.0,0.2195,-0.9405,80.0,0.0,0.8,0.25,0.9,0.78
94,FB,2012-08-20,2012,8,3,19.049999237060547,20.1299991607666,18.75,20.01000022888184,20.01000022888184,101186600.0,0.9327,0.9501,68.8,0.0,0.72,0.58,1.0,0.85
95,FB,2012-08-21,2012,8,3,19.57999992370605,19.979999542236328,19.09000015258789,19.15999984741211,19.15999984741211,70640600.0,-0.9777,-0.9539,72.0,0.0,0.68,0.47,0.73,0.89
96,FB,2012-08-22,2012,8,3,19.36000061035156,19.530000686645508,18.959999084472656,19.440000534057614,19.440000534057614,49892200.0,0.0339,-0.9823,71.2,0.0,0.96,0.48,0.65,0.76
97,FB,2012-08-23,2012,8,3,19.5,19.729999542236328,19.36000061035156,19.440000534057614,19.440000534057614,32813700.0,0.909,0.1124,72.8,0.0,0.92,0.84,0.96,0.48
98,FB,2012-08-24,2012,8,3,19.520000457763672,19.68000030517578,19.25,19.40999984741211,19.40999984741211,29622200.0,0.6921,0.8797,72.8,0.0,1.0,0.4,0.79,0.59
99,FB,2012-08-25,2012,8,3,19.520000457763672,19.605000495910645,19.175000190734863,19.27999973297119,19.27999973297119,25163100.0,0.261,-0.9267,78.4,0.0,0.68,0.6,0.65,0.53
100,FB,2012-08-26,2012,8,3,19.520000457763672,19.605000495910645,19.175000190734863,19.27999973297119,19.27999973297119,25163100.0,-0.6778,-0.9895,77.60000000000002,0.0,0.94,0.23,0.64,0.63
101,FB,2012-08-27,2012,8,3,19.489999771118164,19.530000686645508,19.100000381469727,19.149999618530273,19.149999618530273,20704000.0,0.9544,-0.7675,68.8,0.0,0.9,0.5700000000000001,0.8300000000000001,0.8300000000000001
102,FB,2012-08-28,2012,8,3,19.100000381469727,19.3799991607666,18.950000762939453,19.34000015258789,19.34000015258789,25417000.0,-0.7129,-0.9819,69.60000000000001,0.0,1.14,0.47,0.85,0.78
103,FB,2012-08-29,2012,8,3,19.31999969482422,19.3799991607666,19.06999969482422,19.100000381469727,19.100000381469727,16124700.0,-0.0403,0.9455,70.4,0.0,1.4,0.76,0.61,0.75
104,FB,2012-08-30,2012,8,3,19.270000457763672,19.450000762939453,19.059999465942386,19.09000015258789,19.09000015258789,30647500.0,0.7485,-0.9856,71.2,0.0,1.52,0.77,0.7000000000000001,0.75
105,FB,2012-08-31,2012,8,3,18.68000030517578,18.700000762939453,18.030000686645508,18.059999465942386,18.059999465942386,58764200.0,-0.917,0.7509,73.60000000000002,0.0,2.0,1.0,0.64,0.73
106,FB,2012-09-01,2012,9,3,18.68000030517578,18.592500686645508,17.910000324249264,17.977499485015873,17.977499485015873,55728750.0,-0.7829999999999999,0.9643,77.0,0.0,2.04,0.59,2.0,0.43
107,FB,2012-09-02,2012,9,3,18.68000030517578,18.592500686645508,17.910000324249264,17.977499485015873,17.977499485015873,55728750.0,-0.7673400000000002,-0.9537,75.46000000000002,0.0,1.76,0.3,1.0,0.77
108,FB,2012-09-03,2012,9,3,18.68000030517578,18.48500061035156,17.789999961853027,17.894999504089355,17.894999504089355,52693300.0,-0.7438500000000001,-0.9761,73.15,0.0,1.68,0.66,0.78,0.6
109,FB,2012-09-04,2012,9,3,18.07999992370605,18.270000457763672,17.549999237060547,17.729999542236328,17.729999542236328,46622400.0,0.3572,0.7731,66.22,0.0,2.48,0.56,0.8200000000000001,0.59
110,FB,2012-09-05,2012,9,3,18.270000457763672,18.75,18.18000030517578,18.57999992370605,18.57999992370605,60781800.0,0.38299999999999995,-0.9547,66.99,0.0,2.8000000000000003,0.94,0.92,0.59
111,FB,2012-09-06,2012,9,3,18.739999771118164,19.26000022888184,18.71999931335449,18.959999084472656,18.959999084472656,46066500.0,0.4748,-0.9863,66.99,0.0,3.56,0.8200000000000001,0.8,0.51
112,FB,2012-09-07,2012,9,3,19.100000381469727,19.420000076293945,18.780000686645508,18.979999542236328,18.979999542236328,36371700.0,-0.6884,-0.9602,66.99,0.0,4.0,0.85,1.26,0.74
113,FB,2012-09-08,2012,9,3,19.100000381469727,19.3100004196167,18.664999961853027,18.894999504089355,18.894999504089355,30584750.0,-0.8113,-0.8888,75.46000000000002,0.0,2.32,0.65,0.58,0.5700000000000001
114,FB,2012-09-09,2012,9,3,19.100000381469727,19.3100004196167,18.664999961853027,18.894999504089355,18.894999504089355,30584750.0,0.6098,0.9753,73.15,0.0,2.64,0.43,1.12,0.77
115,FB,2012-09-10,2012,9,3,19.059999465942386,19.200000762939453,18.549999237060547,18.809999465942386,18.809999465942386,24797800.0,-0.546,-0.7361,63.91,0.0,2.52,0.71,0.84,0.63
116,FB,2012-09-11,2012,9,3,18.920000076293945,19.57999992370605,18.850000381469727,19.43000030517578,19.43000030517578,50508200.0,0.5602,-0.8697,66.22,0.0,2.28,0.78,1.04,0.79
117,FB,2012-09-12,2012,9,3,20.76000022888184,21.15999984741211,20.280000686645508,20.93000030517578,20.93000030517578,121584000.0,0.5471720930232559,-0.8294,64.68,0.0,1.96,0.75,1.16,0.7000000000000001
118,FB,2012-09-13,2012,9,3,20.959999084472656,21.479999542236328,20.61000061035156,20.709999084472656,20.709999084472656,65041600.0,0.5137,-0.9918,66.22,0.0,2.04,0.59,1.22,0.59
119,FB,2012-09-14,2012,9,3,21.1299991607666,22.07999992370605,20.899999618530273,22.0,22.0,72819800.0,0.7340000000000001,-0.9709,66.99,0.0,1.88,1.0,1.18,0.48
120,FB,2012-09-15,2012,9,3,21.1299991607666,22.414999961853027,21.199999809265137,21.76000022888184,21.76000022888184,61743700.0,0.1384,-0.9876,75.46000000000002,0.0,1.56,0.74,1.12,0.58
121,FB,2012-09-16,2012,9,3,21.1299991607666,22.414999961853027,21.199999809265137,21.76000022888184,21.76000022888184,61743700.0,0.1341632653061224,-0.8793,73.15,0.0,1.32,0.66,0.8200000000000001,0.26
122,FB,2012-09-17,2012,9,3,22.670000076293945,22.75,21.5,21.520000457763672,21.520000457763672,50667600.0,0.1186285714285714,-0.897,64.68,0.0,2.16,0.68,1.92,0.63
123,FB,2012-09-18,2012,9,3,21.600000381469727,21.979999542236328,21.3700008392334,21.8700008392334,21.8700008392334,36760500.0,-0.1242,0.8927,64.68,0.0,2.76,0.66,1.3,0.49
124,FB,2012-09-19,2012,9,3,21.989999771118164,23.3700008392334,21.770000457763672,23.290000915527344,23.290000915527344,78782800.0,-0.6518,-0.9591,66.99,0.0,2.88,0.51,1.44,0.76
125,FB,2012-09-20,2012,9,3,23.020000457763672,23.239999771118164,22.540000915527344,22.59000015258789,22.59000015258789,57248900.0,-0.2424,-0.8299,66.99,0.0,2.96,0.85,1.1,0.73
126,FB,2012-09-21,2012,9,3,22.96999931335449,23.239999771118164,22.60000038146973,22.86000061035156,22.86000061035156,51218100.0,0.9862,-0.9147,70.07000000000001,0.0,2.44,0.87,1.0,0.31
127,FB,2012-09-22,2012,9,3,22.96999931335449,22.60999965667725,21.480000495910645,21.825000762939453,21.825000762939453,65162300.0,0.0618,-0.9707,74.69,0.0,1.76,0.63,1.46,0.68
128,FB,2012-09-23,2012,9,3,22.96999931335449,22.60999965667725,21.480000495910645,21.825000762939453,21.825000762939453,65162300.0,0.0165,-0.8915,73.15,0.0,2.08,0.68,1.0,0.72
129,FB,2012-09-24,2012,9,3,21.780000686645508,21.979999542236328,20.36000061035156,20.790000915527344,20.790000915527344,79106500.0,-0.5785,-0.988,64.68,0.0,2.76,0.86,1.14,0.42
130,FB,2012-09-25,2012,9,3,21.200000762939453,21.209999084472656,20.21999931335449,20.280000686645508,20.280000686645508,46291700.0,0.5266,0.9567,66.99,0.0,2.8000000000000003,0.7000000000000001,0.88,0.38
131,FB,2012-09-26,2012,9,3,20.149999618530273,20.780000686645508,19.799999237060547,20.6200008392334,20.6200008392334,38271900.0,-0.5673,0.9664,66.99,0.0,2.88,0.8300000000000001,1.22,1.0
132,FB,2012-09-27,2012,9,3,20.989999771118164,21.0,20.15999984741211,20.31999969482422,20.31999969482422,30215900.0,0.938,0.1752,65.45,0.0,2.76,0.79,1.24,0.84
133,FB,2012-09-28,2012,9,3,20.56999969482422,21.950000762939453,20.5,21.65999984741211,21.65999984741211,65486000.0,-0.7412,0.8573,68.53,0.0,3.0,0.79,0.96,0.48
134,FB,2012-09-29,2012,9,3,20.56999969482422,22.270000457763672,21.114999771118164,21.824999809265137,21.824999809265137,58374350.0,0.4699,-0.9377,76.23,0.0,1.72,0.91,0.86,0.52
135,FB,2012-09-30,2012,9,3,20.56999969482422,22.270000457763672,21.114999771118164,21.824999809265137,21.824999809265137,58374350.0,-0.1209,-0.9841,71.61,0.0,2.28,0.22,0.92,0.87
